Zeitpunkt des Exports,Messstellenname,ID,Messstellenart,Hoehensystem,Gelaendehoehe (in Meter HS),Filteroberkante (in Meter HS),Filterunterkante (in Meter HS),NW - Niedrigster gemessener Wasserstand [cm u. GOK],MW - Mittlerer Wasserstand [cm u. GOK],HW - Hoechster gemessener Wasserstand [cm u. GOK],NW - Niedrigster gemessener Wasserstand [m ue. NHN],MW - Mittlerer Wasserstand [m ue. NHN],HW - Hoechster gemessener Wasserstand [m ue. NHN],Bezugszeitraum Hauptwerte,MW Januar [cm uGOK],MW Februar [cm uGOK],MW Maerz [cm uGOK],MW April [cm uGOK],MW Mai [cm uGOK],MW Juni [cm uGOK],MW Juli [cm uGOK],MW August [cm uGOK],MW September [cm uGOK],MW Oktober [cm uGOK],MW November [cm uGOK],MW Dezember [cm uGOK],Grundwasserleiterkomplex,loc_id,loc_name,east_3857,north_3857,east_25833,north_25833,x,y,geometry
02.02.2026,"34522461, Sachsendorf, KSP Nr. 71",34522461,Beobachtungsrohr,NHN92,12,,,330,269,164,"8,7","9,31","10,36",1969 / 2025,,,,,,,,,,,,,,9091,"34522461, Sachsendorf, KSP Nr. 71",1612488.31740068,6893143.75468398,465065.0,5818055.0,465065.0,5818055.0,POINT (4625296.372680504 3276297.4197914177)
02.02.2026,"42530373, Naundorf",42530373,FeuerlÃ¶schbrunnen,NN,"68,25",,,220,166,81,"66,05","66,59","67,44",1967 / 2025,,,,,,,,,,,,,,11782,"42530373, Naundorf",1627177.80400695,6761511.58224855,473594.55,5737298.83,473594.55,5737298.83,POINT (4639362.995846309 3196262.365489348)
02.02.2026,"29453690, Ribbeck",29453690,Beobachtungsrohr,NHN92,"50,9","33,9","31,9",386,313,200,"47,04","47,77","48,9",1960 / 2025,,,,,,,,,,,,,,14982,"29453690, Ribbeck",1475566.97513223,6988896.33436978,383000.0,5877240.0,383000.0,5877240.0,POINT (4539315.483383866 3329714.7060304573)
02.02.2026,"40451060, FrÃ¶hden, ca. 2 km sÃ¼dl.",40451060,Beobachtungsrohr,NHN92,"90,6","28,1","24,1",1590,1511,1401,"74,7","75,49","76,59",2005 / 2025,,,,,,,,,,,,,,14136,"40451060, Fröhden, ca. 2 km südl.",1467302.3039526,6792020.56710862,375005.0,5757613.0,375005.0,5757613.0,POINT (4539602.706005836 3209780.172657602)
02.02.2026,"38480306, Halbe",38480306,Beobachtungsrohr,NHN16,"45,24","39,24","37,24",339,258,132,"41,85","42,66","43,92",1977 / 2025,,,,,,,,,,,,,,17095,"38480306, Halbe",1525614.63422176,6819602.53015786,411301.0,5773796.0,411301.0,5773796.0,POINT (4574704.090178352 3228423.1070851716)
02.02.2026,"35490240, Hangelsberg, Trebuser Graben",35490240,Beobachtungsrohr,NHN92,"38,5","31,5","29,5",300,267,209,"35,5","35,83","36,41",2012 / 2025,,,,,,,,,,,,,,14903,"35490240, Hangelsberg, Trebuser Graben",1549691.38280936,6872887.07084689,426598.0,5806144.0,426598.0,5806144.0,POINT (4587738.248342325 3261762.517007613)
02.02.2026,"30370039, Karthan OP",30370039,Beobachtungsrohr,NHN16,29,"15,4","13,4",235,169,62,"26,65","27,31","28,38",1973 / 2025,,,,,,,,,,,,,,13274,"30370039, Karthan OP",1329158.24385226,6981858.19233576,294642.0,5875966.0,294642.0,5875966.0,POINT (4451256.307822867 3322328.038827077)
02.02.2026,"42456013, JeÃnigk",42456013,Beobachtungsrohr,NHN92,"87,14",71,69,794,748,633,"79,2","79,66","80,81",2001 / 2025,,,,,,,,,,,,,,12769,"42456013, Jeßnigk",1477399.53141546,6752832.09692044,380663.6,5733275.8,380663.6,5733275.8,POINT (4546917.221937091 3185879.1170457723)
02.02.2026,"36442206, Potsdam, Am Alten Markt 8",36442206,Beobachtungsrohr,NHN92,"33,4","28,2","27,2",426,385,293,"29,14","29,55","30,47",1967 / 2025,,,,,,,,,,,,,,12438,"36442206, Potsdam, Am Alten Markt 8",1454024.80907041,6872093.23864778,368121.0,5806880.0,368121.0,5806880.0,POINT (4529343.399035589 3258473.9974481487)
02.02.2026,"37431651, Beelitz, B2, km 249,2 an der Tankstelle",37431651,Beobachtungsrohr,NHN92,"45,65","34,7","32,7",743,650,523,"38,22","39,15","40,42",1969 / 2025,,,,,,,,,,,,,,13430,"37431651, Beelitz, B2, km 249,2 an der Tankstelle",1445601.73709862,6845950.40223473,362529.0,5791058.0,362529.0,5791058.0,POINT (4524855.327398602 3242300.091660259)
02.02.2026,"34522457, Seelow, KlÃ¤ranlage",34522457,Beobachtungsrohr,NHN16,"14,3","11,7","9,7",324,216,98,"11,06","12,14","13,32",1997 / 2025,,,,,,,,,,,,,,9145,"34522457, Seelow, Kläranlage",1602449.22128363,6898877.47668188,458974.0,5821588.0,458974.0,5821588.0,POINT (4618975.064293268 3279405.4681839063)
02.02.2026,"37413733, GroÃ Briesen,nÃ¶rdl.Garzer B. OP",37413733,Beobachtungsrohr,NHN92,"41,55","29,1","27,1",314,269,213,"38,41","38,86","39,42",1979 / 2025,,,,,,,,,,,,,,13241,"37413733, Groß Briesen,nördl.Garzer B. OP",1394393.44154391,6847285.24688981,331161.0,5792847.0,331161.0,5792847.0,POINT (4493438.259728359 3241927.8464978123)
02.02.2026,"38431515, Wittbrietzen, Buchholzer Str.",38431515,Beobachtungsrohr,NHN92,"43,6","38,1","36,1",227,166,74,"41,33","41,94","42,86",1968 / 2025,,,,,,,,,,,,,,13624,"38431515, Wittbrietzen, Buchholzer Str.",1441887.80767634,6831499.28184062,360002.0,5782276.0,360002.0,5782276.0,POINT (4522938.97206359 3233362.667123465)
02.02.2026,"36532655, Frankfurt, Berliner StraÃe 23a, AOK",36532655,Beobachtungsrohr,NHN16,"23,3","19,8","17,8",397,299,110,"19,33","20,31","22,2",1997 / 2025,,,,,,,,,,,,,,9194,"36532655, Frankfurt, Berliner Straße 23a, AOK",1619496.60107438,6864380.8965823,469228.0,5800504.0,469228.0,5800504.0,POINT (4630661.151499319 3259062.4991524094)
02.02.2026,"28510985, Frostenwalde",28510985,Beobachtungsrohr,NHN92,"42,6","2,5","0,5",3740,3644,3536,"5,2","6,16","7,24",1965 / 2025,,,,,,,,,,,,,,9834,"28510985, Frostenwalde",1590035.61817622,7010493.96757522,452083.0,5889018.0,452083.0,5889018.0,POINT (4607425.536220849 3346240.303680806)
02.02.2026,"30491514, Herzsprung UP",30491514,Beobachtungsrohr,NHN92,"47,6","17,68","15,68",382,312,258,"43,78","44,48","45,02",1968 / 2025,,,,,,,,,,,,,,10250,"30491514, Herzsprung UP",1556572.04708885,6977407.00276864,431697.0,5869391.0,431697.0,5869391.0,POINT (4588448.536772081 3325243.4947213004)
02.02.2026,"39549077, Wellmitz, am Gleis",39549077,Beobachtungsrohr,NHN16,"34,5",,,372,325,234,"30,78","31,25","32,16",1969 / 2025,,,,,,,,,,,,,,9301,"39549077, Wellmitz, am Gleis",1633300.91655286,6814620.04448082,477536.0,5769997.0,477536.0,5769997.0,POINT (4641050.774183315 3229176.921271984)
02.02.2026,"40476210, Liedekahle UP",40476210,Beobachtungsrohr,NHN92,"78,5",45,43,510,465,426,"73,4","73,85","74,24",2015 / 2025,,,,,,,,,,,,,,10960,"40476210, Liedekahle UP",1504756.33536445,6784164.38059994,398025.0,5752249.0,398025.0,5752249.0,POINT (4562938.420163198 3206005.6275861296)
02.02.2026,"34485057, Eggersdorf, Wald",34485057,Beobachtungsrohr,NHN92,"59,43","26,43","24,43",619,529,414,"53,24","54,14","55,29",2002 / 2025,,,,,,,,,,,,,,12064,"34485057, Eggersdorf, Wald",1537743.48981824,6898393.43789349,419551.0,5821783.0,419551.0,5821783.0,POINT (4579627.219238204 3276887.7684506187)
02.02.2026,"29438509, Heinrichsdorf Nord",29438509,Beobachtungsrohr,NHN92,"61,92","56,4","54,4",465,356,203,"57,27","58,36","59,89",1960 / 2025,,,,,,,,,,,,,,15392,"29438509, Heinrichsdorf Nord",1442968.73152501,6992223.99132057,363422.0,5879757.0,363422.0,5879757.0,POINT (4519607.240812417 3330872.6321872706)
02.02.2026,"30429045, Alt Ruppin, Queste UP",30429045,Beobachtungsrohr,NHN92,"48,7","-61,8","-64,8",647,581,435,"42,23","42,89","44,35",1979 / 2025,,,,,,,,,,,,,,14011,"30429045, Alt Ruppin, Queste UP",1428009.13976709,6976711.5905989,354133.0,5870696.0,354133.0,5870696.0,POINT (4510969.480169973 3321188.97008792)
02.02.2026,"40510148, Lamsfeld",40510148,Beobachtungsrohr,NHN92,"52,39","36,39","34,39",458,427,377,"47,81","48,12","48,62",2016 / 2025,,,,,,,,,,,,,,15504,"40510148, Lamsfeld",1583453.28360493,6797043.34756426,446735.0,5759426.0,446735.0,5759426.0,POINT (4611045.960576909 3216510.642542631)
02.02.2026,"28510982, Hohenfelde",28510982,Beobachtungsrohr,NHN92,"6,5","-0,93","-1,93",288,224,133,"3,62","4,26","5,17",1964 / 2025,,,,,,,,,,,,,,10379,"28510982, Hohenfelde",1591219.53379804,7015187.36823391,452822.0,5891823.0,452822.0,5891823.0,POINT (4607967.815237784 3349091.129281522)
02.02.2026,"38413470, Kuhlowitz Nord OP",38413470,Beobachtungsrohr,NHN92,"75,1","62,1","60,1",651,600,541,"68,59","69,1","69,69",1997 / 2025,,,,,,,,,,,,,,13825,"38413470, Kuhlowitz Nord OP",1406505.42970157,6826394.57395005,338168.0,5779809.0,338168.0,5779809.0,POINT (4501326.238702211 3229400.471774678)
02.02.2026,"31502045, Hohensaatener Polder",31502045,Beobachtungsrohr,NHN92,"2,9","-0,59","-1,59",186,116,48,"1,04","1,74","2,42",1972 / 2025,,,,,,,,,,,,,,9618,"31502045, Hohensaatener Polder",1566753.24195317,6955658.30973705,437670.0,5856202.0,437670.0,5856202.0,POINT (4595323.203139199 3312490.8515885468)
02.02.2026,"32419812, Vietznitz, RingstraÃe 1",32419812,Beobachtungsrohr,NHN16,"30,9","13,9","11,9",329,291,238,"27,61","27,99","28,52",2022 / 2025,,,,,,,,,,,,,,17206,"32419812, Vietznitz, Ringstraße 1",1405658.10284729,6933115.33291038,339782.0,5844819.0,339782.0,5844819.0,POINT (4498447.528939551 3294377.7474009907)
02.02.2026,"37413734, GroÃ Briesen, nÃ¶rdl.Garzer B.UP",37413734,Beobachtungsrohr,NHN92,"41,55","-52,1","-54,1",617,583,533,"35,38","35,72","36,22",1979 / 2025,,,,,,,,,,,,,,13242,"37413734, Groß Briesen, nördl.Garzer B.UP",1394393.44154391,6847285.24688981,331161.0,5792847.0,331161.0,5792847.0,POINT (4493438.259728359 3241927.8464978123)
02.02.2026,"33447305, Neu-Vehlefanz",33447305,Beobachtungsrohr,NHN16,"52,4","40,4","38,4",1167,1094,928,"40,73","41,46","43,12",1974 / 2025,,,,,,,,,,,,,,14932,"33447305, Neu-Vehlefanz",1455073.14071692,6926412.30131269,369644.0,5839866.0,369644.0,5839866.0,POINT (4528582.720969877 3291496.3624154367)
02.02.2026,"29483281, Friedrichswalde, ca.2,5 km westl.",29483281,Beobachtungsrohr,NHN92,"69,65","53,88","52,38",1270,1180,1051,"56,95","57,85","59,14",1982 / 2025,,,,,,,,,,,,,,14640,"29483281, Friedrichswalde, ca.2,5 km westl.",1521482.41910091,6988309.7698785,410651.0,5876294.0,410651.0,5876294.0,POINT (4566970.048713205 3330680.827682112)
02.02.2026,"36459823, Teltow, WiesenstraÃe, UP",36459823,Beobachtungsrohr,NHN92,"40,9","-59,5","-61,5",581,502,361,"35,09","35,88","37,29",1974 / 2025,,,,,,,,,,,,,,13435,"36459823, Teltow, Wiesenstraße, UP",1480239.17302758,6871524.79058314,384134.0,5806130.0,384134.0,5806130.0,POINT (4545371.325893179 3258827.534708849)
02.02.2026,"38539090, Diehlo",38539090,Beobachtungsrohr,NHN16,"102,1","92,1","90,6",819,655,510,"93,91","95,55",97,1968 / 2025,,,,,,,,,,,,,,8700,"38539090, Diehlo",1624073.94608895,6822705.2886699,471884.0,5774988.0,471884.0,5774988.0,POINT (4635068.411249655 3233771.7833959856)
02.02.2026,"45506000, Hohenbocka",45506000,Beobachtungsrohr,NHN92,"121,65","109,5","107,5",820,638,461,"113,45","115,27","117,04",2000 / 2025,,,,,,,,,,,,,,11959,"45506000, Hohenbocka",1558602.64504542,6698718.1851191,430571.35,5698744.72,430571.35,5698744.72,POINT (4599073.889321627 3154828.064935013)
02.02.2026,"33512278, Metzdorf",33512278,Beobachtungsrohr,NHN92,"7,72",,,223,166,88,"5,49","6,06","6,84",1971 / 2025,,,,,,,,,,,,,,9213,"33512278, Metzdorf",1577806.26547919,6920515.03929012,444112.0,5834868.0,444112.0,5834868.0,POINT (4603228.318770178 3291639.401852637)
02.02.2026,"38532820, RieÃen",38532820,Beobachtungsrohr,NHN16,"81,5",,,561,487,399,"75,89","76,63","77,51",1969 / 2025,,,,,,,,,,,,,,8804,"38532820, Rießen",1618358.88781609,6833884.54151507,468413.0,5781862.0,468413.0,5781862.0,POINT (4631132.299920053 3240396.0102111525)
02.02.2026,"28401181, Wittstock, Papenbrucher Weg MP",28401181,Beobachtungsrohr,NHN92,"68,5","23,5","21,5",307,256,187,"65,43","65,94","66,63",2005 / 2025,,,,,,,,,,,,,,15005,"28401181, Wittstock, Papenbrucher Weg MP",1388719.37151064,7011703.71705844,331174.0,5892481.0,331174.0,5892481.0,POINT (4486549.409347572 3341334.9631750262)
02.02.2026,"37451912, GroÃ Beuthen, Friedhof UP",37451912,Beobachtungsrohr,NHN92,"40,45","-7,05","-9,05",525,482,440,"35,2","35,63","36,05",2001 / 2025,,,,,,,,,,,,,,13485,"37451912, Groß Beuthen, Friedhof UP",1471318.73336726,6844289.79287107,378272.0,5789629.0,378272.0,5789629.0,POINT (4540660.394934006 3241956.3864834653)
02.02.2026,"29360006, Wittenberge, Rathaus",29360006,Beobachtungsrohr,NHN16,"23,1","13,2","11,2",475,323,207,"18,35","19,87","21,03",1954 / 2025,,,,,,,,,,,,,,14018,"29360006, Wittenberge, Rathaus",1307833.25977746,6982738.00009686,281813.5,5877060.8,281813.5,5877060.8,POINT (4438384.525826188 3322530.710189046)
