well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date
41486609,Brandenburg,0.008393335886633295,5.217530550560105e-20,0.17432655228558297,59.262865168539335,0.2445211380574567,0.21812332439677817,1246,2000-01-02,2025-12-28
33407981,Brandenburg,-0.010034340659340446,4.956471704571831e-18,-0.16737105974120026,26.360116375727348,0.30280838955935424,-0.2607692307692252,1203,2000-01-02,2025-12-28
36404940,Brandenburg,-0.0015669240669241263,0.05052691093118146,-0.038961061665953506,31.92656277436347,0.21166895704454144,-0.04072072072072226,1139,2000-01-02,2025-12-28
32449209,Brandenburg,-0.005482862146610165,1.3113876343781222e-08,-0.11333849364902718,34.57068601583113,0.2232706725804403,-0.14154115586690552,1137,2000-01-02,2025-10-26
36451341,Brandenburg,-0.017392857142857803,1.135965626548057e-67,-0.3428331179743955,36.68422480620155,0.2413402006346254,-0.45200000000001717,1161,2000-01-02,2025-12-28
45483207,Brandenburg,0.0,0.5102267779976228,-0.012563770278860553,92.19900561347234,0.16184424026830163,0.0,1247,2000-01-02,2025-12-28
28441301,Brandenburg,-0.015460317460317131,3.4895791040939263e-69,-0.33800739226499243,56.67872645372646,0.24433850700987975,-0.4017777777777692,1221,2000-01-02,2025-12-28
33465505,Brandenburg,-0.011910326086956571,2.283402767948188e-29,-0.219135493203194,38.95672704296546,0.2619089559973269,-0.3074673913043491,1187,2000-01-02,2025-10-26
33522344,Brandenburg,-0.00575691359793666,1.0726010431639387e-24,-0.19639778258125454,7.48591935483871,0.1684884219614738,-0.14960882647943813,1240,2000-01-02,2025-12-28
35442200,Brandenburg,-0.0034295774647887466,5.001599641425478e-10,-0.12198735734754058,29.753309322033896,0.14945211266789202,-0.08912676056338065,1180,2000-01-02,2025-12-28
35432345,Brandenburg,-0.006622246450941012,1.6191399601733656e-14,-0.14648079554993615,29.580427419354834,0.2174809473815705,-0.172096819472504,1240,2000-01-02,2025-12-28
38451395,Brandenburg,-0.010614484551850989,3.64123901606192e-30,-0.2169588762002757,42.30753427273074,0.26484878438264875,-0.2758458244111419,1247,2000-01-02,2025-12-28
28501105,Brandenburg,-0.0021741071428570966,0.0010048486510895675,-0.06361896751537954,8.249843234323434,0.17836873175370996,-0.056499999999998794,1212,2000-01-02,2025-12-28
38451191,Brandenburg,-0.003033637873754627,6.799128361268513e-05,-0.07777703117964496,43.30581787521079,0.20319550197898173,-0.0788372093023379,1186,2000-01-02,2025-12-28
44473511,Brandenburg,-0.003836659663865465,4.7967154020022644e-05,-0.07727145852673889,98.10594551282051,0.2534601639774089,-0.09970588235293906,1248,2000-01-02,2025-12-28
35406373,Brandenburg,-0.004798029556650357,2.307841913974128e-16,-0.15736662227930168,28.461786871961102,0.1855373180567027,-0.12468965517241667,1234,2000-01-02,2025-12-28
