Zeitpunkt des Exports,Messstellenname,ID,Messstellenart,Hoehensystem,Gelaendehoehe (in Meter HS),Filteroberkante (in Meter HS),Filterunterkante (in Meter HS),NW - Niedrigster gemessener Wasserstand [cm u. GOK],MW - Mittlerer Wasserstand [cm u. GOK],HW - Hoechster gemessener Wasserstand [cm u. GOK],NW - Niedrigster gemessener Wasserstand [m ue. NHN],MW - Mittlerer Wasserstand [m ue. NHN],HW - Hoechster gemessener Wasserstand [m ue. NHN],Bezugszeitraum Hauptwerte,MW Januar [cm uGOK],MW Februar [cm uGOK],MW Maerz [cm uGOK],MW April [cm uGOK],MW Mai [cm uGOK],MW Juni [cm uGOK],MW Juli [cm uGOK],MW August [cm uGOK],MW September [cm uGOK],MW Oktober [cm uGOK],MW November [cm uGOK],MW Dezember [cm uGOK],Grundwasserleiterkomplex,loc_id,loc_name,east_3857,north_3857,east_25833,north_25833,x,y,geometry,index_right,WERT,SHAPE_AREA,SHAPE_LEN,z_terrain,h_measured,unsat_thickness_shp,dist_measured_cm,dist_measured_m,h_calculated,h_diff,is_topmost
02.02.2026,"37539048, Wiesenau",37539048,Beobachtungsrohr,NHN92,23.4,,,156.0,118.0,27.0,21.84,22.22,23.13,1968 / 2025,,,,,,,,,,,,,,9004,"37539048, Wiesenau",1624989.26408916,6842735.99918478,472515.0,5787257.0,472515.0,5787257.0,POINT (472515 5787257),15573.0,1.0,3297712.70257,24436.2724464,23.4,22.22,1.0,118.0,1.18,22.4,0.17999999999999972,True
02.02.2026,"36459946, Teltow-Gewerbegebiet",36459946,Beobachtungsrohr,NHN92,36.7,29.8,27.8,300.0,212.0,113.0,33.7,34.58,35.57,1968 / 2025,,,,,,,,,,,,,,13846,"36459946, Teltow-Gewerbegebiet",1473426.04809436,6872213.97781562,379980.0,5806650.0,379980.0,5806650.0,POINT (379980 5806650),12178.0,3.0,1882421.0332,51966.61571,36.7,34.58,3.0,212.0,2.12,33.7,0.8799999999999955,True
02.02.2026,"27381011, LockstÃ¤dt UP",27381011,Beobachtungsrohr,NHN92,49.6,9.6,5.6,191.0,122.0,27.0,47.69,48.38,49.33,1996 / 2025,,,,,,,,,,,,,,15307,"27381011, Lockstädt UP",1338370.84229362,7022363.71807179,301205.0,5900025.0,301205.0,5900025.0,POINT (301205 5900025),20528.0,4.0,686316.99075,23400.959943,49.6,48.38,4.0,122.0,1.22,45.6,2.780000000000001,False
02.02.2026,"36451317, Neu-Beeren, Str.Neu-B.-Ruhlsd.",36451317,Beobachtungsrohr,NHN92,44.4,31.4,29.4,765.0,667.0,478.0,36.75,37.73,39.62,1991 / 2025,,,,,,,,,,,,,,13385,"36451317, Neu-Beeren, Str.Neu-B.-Ruhlsd.",1477070.48634875,6865205.91770939,382105.0,5802322.0,382105.0,5802322.0,POINT (382105 5802322),11330.0,7.5,16307015.0672,136715.692772,44.4,37.73,7.5,667.0,6.67,36.9,0.8299999999999983,True
02.02.2026,"38431483, Kemnitz, Dorfplatz",38431483,Beobachtungsrohr,NHN92,47.3,42.3,40.3,231.0,190.0,110.0,44.99,45.4,46.2,1968 / 2025,,,,,,,,,,,,,,14913,"38431483, Kemnitz, Dorfplatz",1445979.9863673,6825290.03628136,362410.0,5778400.0,362410.0,5778400.0,POINT (362410 5778400),36327.0,2.0,63204409.4298,405306.966732,47.3,45.4,2.0,190.0,1.9,45.3,0.10000000000000142,True
02.02.2026,"39471202, Baruth, ca. 1km Ã¶stl. der Bahnanlage, OP",39471202,Beobachtungsrohr,NHN92,55.5,35.4,33.4,273.0,203.0,137.0,52.77,53.47,54.13,1976 / 2025,,,,,,,,,,,,,,13576,"39471202, Baruth, ca. 1km östl. der Bahnanlage, OP",1505822.64380797,6810572.22084377,399013.0,5768484.0,399013.0,5768484.0,POINT (399013 5768484),11339.0,2.0,13703377.2128,128242.766449,55.5,53.47,2.0,203.0,2.03,53.5,0.030000000000001137,True
02.02.2026,"26390032, Krempendorf UP",26390032,Beobachtungsrohr,NHN92,74.7,46.7,44.7,313.0,256.0,170.0,71.57,72.14,73.0,2001 / 2025,,,,,,,,,,,,,,14911,"26390032, Krempendorf UP",1355632.12431134,7044761.77657094,312085.0,5912986.0,312085.0,5912986.0,POINT (312085 5912986),22537.0,3.0,38746510.2579,389258.293014,74.7,72.14,3.0,256.0,2.56,71.7,0.4399999999999977,True
02.02.2026,"36412070, Brandenburg, Wilhelmsdorfer LandstraÃe UF",36412070,Beobachtungsrohr,NHN92,30.8,13.4,11.4,308.0,248.0,153.0,27.72,28.32,29.27,2008 / 2025,,,,,,,,,,,,,,14049,"36412070, Brandenburg, Wilhelmsdorfer Landstraße UF",1396185.11135077,6871957.31195573,332771.0,5807872.0,332771.0,5807872.0,POINT (332771 5807872),1601.0,2.0,108904446.512,1270459.54828,30.8,28.32,2.0,248.0,2.48,28.8,0.4800000000000004,True
02.02.2026,"37441682, KÃ¶rzin, Trebbiner StraÃe",37441682,Beobachtungsrohr,NHN92,36.2,30.0,28.5,216.0,167.0,98.0,34.04,34.53,35.22,1968 / 2025,,,,,,,,,,,,,,13708,"37441682, Körzin, Trebbiner Straße",1455800.67112253,6839219.7680281,368673.0,5786770.0,368673.0,5786770.0,POINT (368673 5786770),36448.0,3.0,5323380.81579,126682.884648,36.2,34.53,3.0,167.0,1.67,33.2,1.3299999999999983,True
02.02.2026,"40496301, Schlepzig-BÃ¶rnichen",40496301,Beobachtungsrohr,NHN92,49.0,36.9,34.9,222.0,153.0,42.0,46.78,47.47,48.58,1970 / 2025,,,,,,,,,,,,,,12783,"40496301, Schlepzig-Börnichen",1549937.23819041,6799379.76686453,426079.8,5761126.8,426079.8,5761126.8,POINT (426079.8 5761126.8),11346.0,2.0,10798230.8189,53986.1145522,49.0,47.47,2.0,153.0,1.53,47.0,0.46999999999999886,True
02.02.2026,"34426013, Klein Behnitz SÃ¼d OP",34426013,Beobachtungsrohr,NHN92,34.3,7.9,5.6,437.0,336.0,218.0,29.93,30.94,32.12,1976 / 2025,,,,,,,,,,,,,,14317,"34426013, Klein Behnitz Süd OP",1413996.67370593,6901965.75085073,344237.0,5825773.0,344237.0,5825773.0,POINT (344237 5825773),24611.0,3.0,14339344.4766,228564.208941,34.3,30.94,3.0,336.0,3.36,31.299999999999997,0.3599999999999959,True
02.02.2026,"39506010, Schuhlen-Wiese",39506010,Beobachtungsrohr,NHN16,49.11,31.9,29.9,572.0,556.0,530.0,43.39,43.55,43.81,2024 / 2025,,,,,,,,,,,,,,17278,"39506010, Schuhlen-Wiese",1569350.41990086,6810838.63419165,438140.0,5768008.0,438140.0,5768008.0,POINT (438140 5768008),15803.0,5.0,1557405.99424,74005.6183303,49.11,43.55,5.0,556.0,5.56,44.11,0.5600000000000023,True
02.02.2026,"31481914, Eberswalde, Clara-Zetkin-Siedlung MP",31481914,Beobachtungsrohr,NHN16,37.9,-24.72,-26.72,656.0,544.0,473.0,31.34,32.46,33.17,1969 / 2025,,,,,,,,,,,,,,10156,"31481914, Eberswalde, Clara-Zetkin-Siedlung MP",1527999.43430772,6957051.09296461,414243.0,5857401.0,414243.0,5857401.0,POINT (414243 5857401),28271.0,5.0,603302.455038,19803.5482191,37.9,32.46,5.0,544.0,5.44,32.9,0.4399999999999977,True
02.02.2026,"35442251, Bornstedt, Eichenallee, UP",35442251,Beobachtungsrohr,NHN92,38.78,-45.22,-49.22,987.0,930.0,846.0,28.91,29.48,30.32,1968 / 2025,,,,,,,,,,,,,,13552,"35442251, Bornstedt, Eichenallee, UP",1450237.56705942,6874412.07458485,365845.0,5808356.0,365845.0,5808356.0,POINT (365845 5808356),36180.0,7.5,3727037.83362,57797.2931774,38.78,29.48,7.5,930.0,9.3,31.28,1.8000000000000007,False
02.02.2026,"35416181, Brielow OT Seehof 1/23",35416181,Beobachtungsrohr,NHN16,30.91,23.7,21.7,295.0,220.0,105.0,27.96,28.71,29.86,1980 / 2025,,,,,,,,,,,,,,17283,"35416181, Brielow OT Seehof 1/23",1398368.19220987,6885816.75828816,334390.0,5816268.0,334390.0,5816268.0,POINT (334390 5816268),22759.0,2.0,1780117.08298,14605.0506134,30.91,28.71,2.0,220.0,2.2,28.91,0.1999999999999993,True
02.02.2026,"38441700, Gottsdorf, ParkstraÃe",38441700,Beobachtungsrohr,NHN92,47.5,43.0,41.0,179.0,126.0,67.0,45.71,46.24,46.83,1968 / 2025,,,,,,,,,,,,,,14914,"38441700, Gottsdorf, Parkstraße",1455584.18704642,6823219.19128903,368280.0,5776970.0,368280.0,5776970.0,POINT (368280 5776970),36327.0,2.0,63204409.4298,405306.966732,47.5,46.24,2.0,126.0,1.26,45.5,0.740000000000002,True
02.02.2026,"26510037, BagemÃ¼hl",26510037,Beobachtungsrohr,NHN92,17.35,6.35,4.35,271.0,233.0,179.0,14.64,15.02,15.56,2017 / 2025,,,,,,,,,,,,,,15899,"26510037, Bagemühl",1580239.14138367,7049221.64253465,446457.99999996,5912235.0003967,446457.99999996,5912235.0003967,POINT (446457.99999996 5912235.0003967),36949.0,1.0,7140387.26683,105455.789939,17.35,15.02,1.0,233.0,2.33,16.35,1.3300000000000018,True
02.02.2026,"36451328, GroÃbeeren, NuÃallee, OP",36451328,Beobachtungsrohr,NHN92,44.15,33.0,31.5,714.0,600.0,385.0,37.01,38.15,40.3,1969 / 2025,,,,,,,,,,,,,,13639,"36451328, Großbeeren, Nußallee, OP",1482307.42495782,6864685.78647788,385301.0,5801929.0,385301.0,5801929.0,POINT (385301 5801929),10691.0,7.5,3893634.32348,31194.7568912,44.15,38.15,7.5,600.0,6.0,36.65,1.5,True
02.02.2026,"36441972, Potsdam, Str. Unter d. Eichen, UP",36441972,Beobachtungsrohr,NHN92,34.2,-55.3,-59.3,422.0,360.0,302.0,29.98,30.6,31.18,1967 / 2025,,,,,,,,,,,,,,12461,"36441972, Potsdam, Str. Unter d. Eichen, UP",1457795.09132956,6867783.91269386,370356.0,5804191.0,370356.0,5804191.0,POINT (370356 5804191),10896.0,4.0,980007.841456,10069.6051027,34.2,30.6,4.0,360.0,3.6,30.200000000000003,0.3999999999999986,True
02.02.2026,"37529023, MÃ¼llrose, KaisermÃ¼hl",37529023,Beobachtungsrohr,NHN92,42.7,,,262.0,216.0,145.0,40.08,40.54,41.25,1967 / 2025,,,,,,,,,,,,,,8516,"37529023, Müllrose, Kaisermühl",1609053.1371123,6846458.08072632,462756.0,5789598.0,462756.0,5789598.0,POINT (462756 5789598),15593.0,2.0,32480220.2837,226337.968329,42.7,40.54,2.0,216.0,2.16,40.7,0.1600000000000037,True
02.02.2026,"40431025, Kaltenborn ",40431025,Beobachtungsrohr,NHN92,91.2,60.35,58.35,1058.0,928.0,810.0,80.62,81.92,83.1,1973 / 2025,,,,,,,,,,,,,,13759,"40431025, Kaltenborn ",1440664.23840243,6797806.34960352,358664.0,5761612.0,358664.0,5761612.0,POINT (358664 5761612),36414.0,10.0,21619179.5101,205491.60503,91.2,81.92,10.0,928.0,9.28,81.2,0.7199999999999989,True
02.02.2026,"39496054, Leibsch",39496054,Beobachtungsrohr,NHN16,45.8,30.4,26.4,243.0,191.0,111.0,43.37,43.89,44.69,1970 / 2025,,,,,,,,,,,,,,11693,"39496054, Leibsch",1543000.79314174,6816310.20369492,421965.0,5771596.0,421965.0,5771596.0,POINT (421965 5771596),11273.0,1.0,8095415.77957,100622.175246,45.8,43.89,1.0,191.0,1.91,44.8,0.9099999999999966,True
02.02.2026,"35532634, Reitwein, sÃ¼dlich Dammeisterei",35532634,Beobachtungsrohr,NHN16,14.9,6.87,4.87,167.0,57.0,-143.0,13.23,14.33,16.33,1973 / 2025,,,,,,,,,,,,,,9187,"35532634, Reitwein, südlich Dammeisterei",1628553.25796743,6889992.10431473,474849.0,5816078.0,474849.0,5816078.0,POINT (474849 5816078),30124.0,1.0,3473794.09159,38900.3412019,14.9,14.33,1.0,57.0,0.57,13.9,0.4299999999999997,True
02.02.2026,"35422520, Deetz-Schmergow OP",35422520,Beobachtungsrohr,NHN92,31.1,28.0,26.0,220.0,152.0,66.0,28.9,29.58,30.44,1999 / 2025,,,,,,,,,,,,,,14221,"35422520, Deetz-Schmergow OP",1423706.99519605,6880533.26150799,349750.0,5812554.0,349750.0,5812554.0,POINT (349750 5812554),36744.0,2.0,149550.514791,6667.43277176,31.1,29.58,2.0,152.0,1.52,29.1,0.4799999999999969,True
02.02.2026,"29428260, Frankendorf",29428260,Beobachtungsrohr,NHN16,68.1,55.6,53.6,819.0,790.0,738.0,59.91,60.2,60.72,2017 / 2025,,,,,,,,,,,,,,15593,"29428260, Frankendorf",1414177.24593632,6986502.8997121,345978.0,5876844.0,345978.0,5876844.0,POINT (345978 5876844),22455.0,10.0,10860762.4698,123915.442108,68.1,60.2,10.0,790.0,7.9,58.099999999999994,2.1000000000000085,False
02.02.2026,"38451306, Ruhlsdorf. ca. 1 km nordÃ¶stl.",38451306,Beobachtungsrohr,NHN16,42.5,34.0,33.0,320.0,275.0,210.0,39.3,39.75,40.4,1974 / 2025,,,,,,,,,,,,,,11320,"38451306, Ruhlsdorf. ca. 1 km nordöstl.",1467177.93783445,6825131.8867585,375438.0,5777959.0,375438.0,5777959.0,POINT (375438 5777959),9533.0,3.0,483074.297176,3606.24299971,42.5,39.75,3.0,275.0,2.75,39.5,0.25,True
02.02.2026,"32409915, Giesenhorst, Klessener StraÃe",32409915,Beobachtungsrohr,NHN16,27.2,24.3,22.3,273.0,208.0,141.0,24.47,25.12,25.79,2022 / 2025,,,,,,,,,,,,,,17205,"32409915, Giesenhorst, Klessener Straße",1386686.42805464,6938346.97830092,328388.0,5848376.0,328388.0,5848376.0,POINT (328388 5848376),22755.0,2.0,1834260.09866,35762.4317746,27.2,25.12,2.0,208.0,2.08,25.2,0.0799999999999983,True
02.02.2026,"33532383, Genschmarer Loose, Deich",33532383,Beobachtungsrohr,NHN16,10.7,6.16,4.91,233.0,124.0,-81.0,8.37,9.46,11.52,1971 / 2025,,,,,,,,,,,,,,10068,"33532383, Genschmarer Loose, Deich",1619217.68950998,6912888.41686249,469243.0,5830020.0,469243.0,5830020.0,POINT (469243 5830020),30025.0,1.0,2679261.6122,18571.0483127,10.7,9.46,1.0,124.0,1.24,9.7,0.23999999999999844,True
02.02.2026,"39510143, Goyatz",39510143,FeuerlÃ¶schbrunnen,NHN92,46.62,37.5,29.5,316.0,280.0,228.0,43.46,43.82,44.34,1961 / 2025,,,,,,,,,,,,,,12321,"39510143, Goyatz",1578024.7886072,6803486.4503553,443431.0,5763426.0,443431.0,5763426.0,POINT (443431 5763426),16042.0,5.0,4177855.99283,106599.114068,46.62,43.82,5.0,280.0,2.8,41.62,2.200000000000003,False
02.02.2026,"31481922, Eberswalde, Hochbaumeisterei/Lidl",31481922,Beobachtungsrohr,NHN92,28.9,,,743.0,682.0,603.0,21.47,22.08,22.87,1985 / 2025,,,,,,,,,,,,,,8677,"31481922, Eberswalde, Hochbaumeisterei/Lidl",1535650.03665626,6952412.60640168,418823.0,5854522.0,418823.0,5854522.0,POINT (418823 5854522),37257.0,7.5,9476910.15354,176381.26094,28.9,22.08,7.5,682.0,6.82,21.4,0.6799999999999997,True
02.02.2026,"36505183, Rauen OP",36505183,Beobachtungsrohr,NHN16,59.7,44.5,42.5,1144.0,1063.0,957.0,48.26,49.07,50.13,1996 / 2025,,,,,,,,,,,,,,9525,"36505183, Rauen OP",1561347.25314206,6862720.21161305,433638.0,5799841.0,433638.0,5799841.0,POINT (433638 5799841),15932.0,20.0,7244355.64114,100423.647117,59.7,49.07,20.0,1063.0,10.63,39.7,9.369999999999997,False
02.02.2026,"31491982, Sandkrug MP",31491982,Beobachtungsrohr,NHN92,36.4,-37.8,-39.8,707.0,653.0,591.0,29.33,29.87,30.49,1972 / 2025,,,,,,,,,,,,,,8618,"31491982, Sandkrug MP",1545259.65402853,6961664.93764069,424725.0,5860010.0,424725.0,5860010.0,POINT (424725 5860010),37258.0,7.5,8929027.0495,192900.703349,36.4,29.87,7.5,653.0,6.53,28.9,0.9700000000000024,True
02.02.2026,"31445101, LÃ¶wenberg UP",31445101,Beobachtungsrohr,NHN92,47.5,-20.6,-22.6,292.0,259.0,215.0,44.58,44.91,45.35,1980 / 2025,,,,,,,,,,,,,,14091,"31445101, Löwenberg UP",1464660.70917571,6961998.0718366,376015.0,5861215.0,376015.0,5861215.0,POINT (376015 5861215),28452.0,4.0,7620146.47283,210738.721642,47.5,44.91,4.0,259.0,2.59,43.5,1.4099999999999966,True
02.02.2026,"34447012, Falkensee-Finkenkrug, Kirche",34447012,Beobachtungsrohr,NHN16,32.0,,,340.0,268.0,182.0,28.6,29.32,30.18,1999 / 2025,,,,,,,,,,,,,,14254,"34447012, Falkensee-Finkenkrug, Kirche",1451875.91027549,6902605.16322516,367311.0,5825481.0,367311.0,5825481.0,POINT (367311 5825481),36742.0,2.0,31151677.4496,203160.7228,32.0,29.32,2.0,268.0,2.68,30.0,0.6799999999999997,True
02.02.2026,"39515055, Trebatsch Nord",39515055,Beobachtungsrohr,NHN92,44.8,34.7,32.7,359.0,336.0,284.0,41.21,41.44,41.96,2012 / 2025,,,,,,,,,,,,,,11388,"39515055, Trebatsch Nord",1578432.97807707,6815932.71297081,443769.0,5771070.0,443769.0,5771070.0,POINT (443769 5771070),14946.0,4.0,685429.691023,12252.1597434,44.8,41.44,4.0,336.0,3.36,40.8,0.6400000000000006,True
02.02.2026,"34426025, PÃ¤wesin, Str. PÃ¤wesin - Wachow",34426025,Beobachtungsrohr,NHN92,34.8,20.6,19.6,609.0,523.0,413.0,28.71,29.57,30.67,1969 / 2025,,,,,,,,,,,,,,14259,"34426025, Päwesin, Str. Päwesin - Wachow",1417984.91878761,6894131.71524871,346516.0,5820936.0,346516.0,5820936.0,POINT (346516 5820936),20984.0,4.0,914450.189487,18829.9730342,34.8,29.57,4.0,523.0,5.23,30.799999999999997,1.2299999999999969,True
02.02.2026,"44498117, Sallgast",44498117,Beobachtungsrohr,NHN92,130.8,76.8,74.8,2296.0,1494.0,414.0,107.84,115.86,126.66,1974 / 2025,,,,,,,,,,,,,,11998,"44498117, Sallgast",1540610.99990692,6727278.46318773,419618.93,5716665.67,419618.93,5716665.67,POINT (419618.93 5716665.67),5211.0,20.0,23704405.4139,269857.810622,130.8,115.86,20.0,1494.0,14.94,110.80000000000001,5.059999999999988,False
02.02.2026,"27400244, Neu CÃ¶lln bei Freyenstein UP",27400244,Beobachtungsrohr,NHN92,87.9,-1.4,-3.4,942.0,862.0,723.0,78.48,79.28,80.67,1974 / 2025,,,,,,,,,,,,,,14037,"27400244, Neu Cölln bei Freyenstein UP",1377595.25509903,7033027.57191689,324962.0,5905479.0,324962.0,5905479.0,POINT (324962 5905479),22615.0,10.0,27673750.8406,361057.418,87.9,79.28,10.0,862.0,8.62,77.9,1.3799999999999955,True
02.02.2026,"40496308, LÃ¼bben",40496308,Beobachtungsrohr,NHN16,52.1,,,256.0,212.0,131.0,49.54,49.98,50.79,1972 / 2025,,,,,,,,,,,,,,12726,"40496308, Lübben",1542038.40235241,6789559.97327873,421113.0,5755157.0,421113.0,5755157.0,POINT (421113 5755157),12175.0,4.0,2196366.93141,32371.4943273,52.1,49.98,4.0,212.0,2.12,48.1,1.8799999999999955,False
02.02.2026,"36441944, Langerwisch, UmgehungsstraÃe, UF",36441944,Beobachtungsrohr,NHN92,43.4,35.0,33.0,598.0,417.0,147.0,37.42,39.23,41.93,1974 / 2025,,,,,,,,,,,,,,13017,"36441944, Langerwisch, Umgehungsstraße, UF",1452292.77939729,6857260.64305386,366818.0,5797858.0,366818.0,5797858.0,POINT (366818 5797858),36447.0,7.5,5829338.68803,147164.59907,43.4,39.23,7.5,417.0,4.17,35.9,3.3299999999999983,False
02.02.2026,"39540250, Neuzelle, Deich",39540250,Beobachtungsrohr,NHN16,30.7,23.7,21.7,229.0,94.0,-98.0,28.41,29.76,31.68,1946 / 2025,,,,,,,,,,,,,,16100,"39540250, Neuzelle, Deich",1635464.77509515,6817665.78704967,478876.0,5771861.0,478876.0,5771861.0,POINT (478876 5771861),16006.0,2.0,5035676.8075,124467.613019,30.7,29.76,2.0,94.0,0.94,28.7,1.0600000000000023,True
02.02.2026,"35459842, Teltow,Lichterf.A./Hauffstr.MP, UF",35459842,Beobachtungsrohr,NHN92,42.0,-19.4,-21.4,792.0,715.0,595.0,34.08,34.85,36.05,1974 / 2025,,,,,,,,,,,,,,13220,"35459842, Teltow,Lichterf.A./Hauffstr.MP, UF",1479168.62443192,6874248.87611765,383519.0,5807806.0,383519.0,5807806.0,POINT (383519 5807806),11277.0,7.5,7337497.34065,71422.8948093,42.0,34.85,7.5,715.0,7.15,34.5,0.3500000000000014,True
02.02.2026,"34426022, Wachow Nordwest",34426022,Beobachtungsrohr,NHN92,33.2,20.0,19.0,377.0,287.0,164.0,29.43,30.33,31.56,1969 / 2025,,,,,,,,,,,,,,14315,"34426022, Wachow Nordwest",1417807.66321705,6899273.10763863,346506.0,5824064.0,346506.0,5824064.0,POINT (346506 5824064),22399.0,2.0,14982377.7226,261019.291562,33.2,30.33,2.0,287.0,2.87,31.200000000000003,0.8700000000000045,True
02.02.2026,"39510144, Goyatz 1/24",39510144,Beobachtungsrohr,NHN16,49.52,39.52,37.52,,,,,,,2025 / 2025,,,,,,,,,,,,,,17461,"39510144, Goyatz 1/24",1577855.72727211,6803230.81321726,443325.0,5763270.0,443325.0,5763270.0,POINT (443325 5763270),16823.0,7.5,17862032.5081,118470.113966,49.52,,7.5,,,42.02,,False
02.02.2026,"31481925, Werbellin, NachtwÃ¤chtersteig",31481925,Beobachtungsrohr,NHN16,55.2,43.77,41.77,1061.0,1000.0,863.0,44.59,45.2,46.57,1986 / 2025,,,,,,,,,,,,,,8690,"31481925, Werbellin, Nachtwächtersteig",1525228.0984203,6962925.99915377,412631.0,5860974.0,412631.0,5860974.0,POINT (412631 5860974),26711.0,15.0,394840.90424,4554.75010944,55.2,45.2,15.0,1000.0,10.0,40.2,5.0,False
02.02.2026,"33532384, Altbleyen",33532384,Beobachtungsrohr,NHN16,12.4,7.41,5.41,325.0,233.0,-65.0,9.15,10.07,13.05,1971 / 2025,,,,,,,,,,,,,,10007,"33532384, Altbleyen",1623009.05454111,6910991.27850904,471542.0,5828855.0,471542.0,5828855.0,POINT (471542 5828855),36276.0,3.0,940374.512032,106008.719688,12.4,10.07,3.0,233.0,2.33,9.4,0.6699999999999999,True
02.02.2026,"36441988, Pdm.-Bbg., Dianapark, UP",36441988,Beobachtungsrohr,NHN92,35.0,10.7,6.7,458.0,391.0,297.0,30.42,31.09,32.03,1976 / 2025,,,,,,,,,,,,,,12456,"36441988, Pdm.-Bbg., Dianapark, UP",1460814.54949084,6870604.76204668,372247.0,5805863.0,372247.0,5805863.0,POINT (372247 5805863),12154.0,4.0,6673433.18317,172963.67482,35.0,31.09,4.0,391.0,3.91,31.0,0.08999999999999986,True
02.02.2026,"33522324, Letschin, Wriezener StraÃe",33522324,Beobachtungsrohr,NHN92,8.0,,,317.0,256.0,135.0,4.83,5.44,6.65,1971 / 2025,,,,,,,,,,,,,,9142,"33522324, Letschin, Wriezener Straße",1597773.39948644,6917707.25712713,456228.0,5833042.0,456228.0,5833042.0,POINT (456228 5833042),29915.0,2.0,45025592.6654,184659.371598,8.0,5.44,2.0,256.0,2.56,6.0,0.5599999999999996,True
02.02.2026,"30453790, Zehdenick, Breitscheid-Str.",30453790,Brunnen,NHN92,51.67,,,503.0,346.0,155.0,46.64,48.21,50.12,1957 / 2025,,,,,,,,,,,,,,13963,"30453790, Zehdenick, Breitscheid-Str.",1483543.82581508,6978572.398238,387659.99999371,5870918.00038371,387659.99999371,5870918.00038371,POINT (387659.99999371 5870918.00038371),26296.0,3.0,3840734.28805,49947.393912,51.67,48.21,3.0,346.0,3.46,48.67,0.46000000000000085,True
02.02.2026,"34427104, Neukammer-West 1/23",34427104,Beobachtungsrohr,NHN16,35.76,22.61,20.61,555.0,444.0,245.0,30.21,31.32,33.31,1972 / 2025,,,,,,,,,,,,,,17281,"34427104, Neukammer-West 1/23",1428034.02601255,6908761.74686955,352908.0,5829634.0,352908.0,5829634.0,POINT (352908 5829634),22351.0,3.0,7754610.96848,198331.44551,35.76,31.32,3.0,444.0,4.44,32.76,1.4399999999999977,True
02.02.2026,"40510023, Lieberose",40510023,Beobachtungsrohr,NHN92,61.06,35.06,33.06,1100.0,1057.0,1002.0,50.06,50.49,51.04,2014 / 2025,,,,,,,,,,,,,,14888,"40510023, Lieberose",1589161.14260413,6796832.59777478,450255.0,5759260.0,450255.0,5759260.0,POINT (450255 5759260),37197.0,10.0,17993329.0217,249384.893678,61.06,50.49,10.0,1057.0,10.57,51.06,0.5700000000000003,True
02.02.2026,"27505015, LÃ¼tzlow West OP",27505015,Beobachtungsrohr,NHN92,75.38,61.25,59.25,749.0,573.0,257.0,67.89,69.65,72.81,1984 / 2025,,,,,,,,,,,,,,10124,"27505015, Lützlow West OP",1559938.38515829,7026681.91954726,434135.0,5898925.0,434135.0,5898925.0,POINT (434135 5898925),37412.0,30.0,22013919.4136,125484.693682,75.38,69.65,30.0,573.0,5.73,45.379999999999995,24.27000000000001,False
02.02.2026,"39496091, Petkamsberg, Inselteich",39496091,Beobachtungsrohr,NHN16,47.41,,,135.0,94.0,33.0,46.06,46.47,47.08,1989 / 2025,,,,,,,,,,,,,,12171,"39496091, Petkamsberg, Inselteich",1546305.90882469,6802229.190793,423867.0,5762913.0,423867.0,5762913.0,POINT (423867 5762913),36266.0,1.0,22057659.032,129211.935022,47.41,46.47,1.0,94.0,0.94,46.41,0.060000000000002274,True
02.02.2026,"45468059, Prieschka",45468059,Beobachtungsrohr,NN,89.55,,,284.0,235.0,97.0,86.71,87.2,88.58,1971 / 2025,,,,,,,,,,,,,,10622,"45468059, Prieschka",1493682.20668389,6706297.61279492,390137.76,5704176.52,390137.76,5704176.52,POINT (390137.76 5704176.52),5184.0,3.0,1124453.40863,10395.3855809,89.55,87.2,3.0,235.0,2.35,86.55,0.6500000000000057,True
02.02.2026,"42516182, Papitz",42516182,Beobachtungsrohr,NHN92,60.66,7.66,5.66,413.0,359.0,262.0,56.53,57.07,58.04,2008 / 2025,,,,,,,,,,,,,,11045,"42516182, Papitz",1583415.59690397,6761197.39879244,446476.2,5737320.1,446476.2,5737320.1,POINT (446476.2 5737320.1),6214.0,3.0,12364785.2194,57343.4740792,60.66,57.07,3.0,359.0,3.59,57.66,0.5899999999999963,True
02.02.2026,"27400071, Wernikow UP",27400071,Beobachtungsrohr,NHN92,77.1,61.1,59.1,654.0,589.0,501.0,70.56,71.21,72.09,2003 / 2025,,,,,,,,,,,,,,14933,"27400071, Wernikow UP",1384775.81937011,7022447.06173147,329036.0,5898997.0,329036.0,5898997.0,POINT (329036 5898997),22796.0,7.5,7669405.02388,92402.9749099,77.1,71.21,7.5,589.0,5.89,69.6,1.6099999999999994,False
02.02.2026,"27400243, Neu CÃ¶lln bei Freyenstein MP",27400243,Beobachtungsrohr,NHN92,87.9,12.6,10.6,940.0,860.0,720.0,78.5,79.3,80.7,1974 / 2025,,,,,,,,,,,,,,14073,"27400243, Neu Cölln bei Freyenstein MP",1377595.25509903,7033027.57191689,324962.0,5905479.0,324962.0,5905479.0,POINT (324962 5905479),22615.0,10.0,27673750.8406,361057.418,87.9,79.3,10.0,860.0,8.6,77.9,1.3999999999999915,True
