ID,Region,Pct_Missing,Max_Gap_Weeks,Flagged
37404601,Brandenburg,23.212969786293293,194,True
35416166,Brandenburg,8.032424465733234,1,False
38431490,Brandenburg,9.358879882092852,5,False
32520960,Brandenburg,6.411201179071481,4,False
39486014,Brandenburg,8.032424465733234,1,False
37441837,Brandenburg,8.621960206337508,7,False
40506351,Brandenburg,45.39425202652911,62,True
27410232,Brandenburg,9.801031687546057,9,False
41526051,Brandenburg,66.10169491525424,820,True
29463383,Brandenburg,9.579955784819456,9,False
31464630,Brandenburg,12.232866617538688,16,False
32455426,Brandenburg,41.56226971260132,420,True
39441477,Brandenburg,14.959469417833457,100,True
29519013,Brandenburg,32.57184966838614,2,True
36441950,Brandenburg,15.549005158437732,25,False
39536005,Brandenburg,19.233603537214446,51,False
33522337,Brandenburg,8.400884303610907,3,False
31410787,Brandenburg,29.624170965364776,278,True
33392108,Brandenburg,8.621960206337508,4,False
38491759,Brandenburg,8.400884303610907,5,False
31445115,Brandenburg,32.424465733235074,298,True
41526058,Brandenburg,53.279292557111276,649,True
38461741,Brandenburg,8.327192336035372,5,False
28350020,Brandenburg,26.823876197494474,53,True
29410640,Brandenburg,23.6551215917465,222,True
41526060,Brandenburg,49.81577008106117,650,True
34471563,Brandenburg,14.075165806927044,44,False
31481931,Brandenburg,81.87177597641858,1040,True
36441968,Brandenburg,18.422991893883566,7,False
31491991,Brandenburg,40.67796610169492,534,True
33532390,Brandenburg,9.653647752394988,15,False
37413680,Brandenburg,9.432571849668387,3,False
34407725,Brandenburg,13.043478260869565,37,False
45473608,Brandenburg,45.39425202652911,32,True
38451315,Brandenburg,33.67722918201916,101,True
43453718,Brandenburg,71.70228445099485,892,True
38441785,Brandenburg,15.770081061164335,9,False
31464655,Brandenburg,13.264554163596168,15,False
32439502,Brandenburg,31.3927781871776,278,True
41456003,Brandenburg,56.22697126013264,66,True
28470002,Brandenburg,11.643330876934414,25,False
36451957,Brandenburg,60.50110537951363,615,True
39511821,Brandenburg,21.59174649963154,200,True
34396780,Brandenburg,6.632277081798084,17,False
34491544,Brandenburg,8.990420044215181,5,False
27521006,Brandenburg,6.190125276344879,9,False
34532517,Brandenburg,11.05379513633014,23,False
37480997,Brandenburg,11.422254974207812,48,False
41486616,Brandenburg,48.93146647015475,624,True
38441782,Brandenburg,15.401621223286662,9,False
32455020,Brandenburg,43.18349299926308,483,True
31481962,Brandenburg,8.916728076639647,5,False
27511009,Brandenburg,8.106116433308769,1,False
27410250,Brandenburg,8.843036109064112,9,False
38441749,Brandenburg,9.358879882092852,4,False
34532521,Brandenburg,8.916728076639647,2,False
35480931,Brandenburg,59.69049373618276,762,True
28438121,Brandenburg,8.990420044215181,9,False
38451384,Brandenburg,11.56963890935888,37,False
31454653,Brandenburg,5.158437730287399,4,False
29519047,Brandenburg,27.560795873249816,50,True
35405945,Brandenburg,36.69859985261606,27,True
28441310,Brandenburg,38.39351510685336,410,True
28340011,Brandenburg,12.306558585114223,53,True
33481557,Brandenburg,14.517317612380252,55,True
43453716,Brandenburg,53.79513633014001,3,True
43498117,Brandenburg,72.58658806190125,522,True
28500652,Brandenburg,6.190125276344879,22,False
38441747,Brandenburg,9.358879882092852,7,False
29519040,Brandenburg,32.49815770081061,2,True
34417713,Brandenburg,10.316875460574797,12,False
34447063,Brandenburg,18.938835666912308,45,False
30460968,Brandenburg,31.02431834929993,2,True
36461393,Brandenburg,33.38246131171702,373,True
36432266,Brandenburg,8.400884303610907,15,False
34532526,Brandenburg,37.50921149594694,476,True
32529244,Brandenburg,14.738393515106853,42,False
37431579,Brandenburg,8.253500368459838,3,False
36441935,Brandenburg,10.243183492999263,12,False
42496913,Brandenburg,8.032424465733234,1,False
28360224,Brandenburg,95.21002210759028,1258,True
43488127,Brandenburg,54.60574797347088,14,True
37413820,Brandenburg,9.801031687546057,5,False
31454608,Brandenburg,6.927044952100221,1,False
27410202,Brandenburg,9.653647752394988,9,False
28350021,Brandenburg,26.823876197494474,53,True
45478018,Brandenburg,64.18570375829034,497,True
30400670,Brandenburg,52.39498894620487,635,True
37413681,Brandenburg,9.727339719970523,5,False
35532626,Brandenburg,8.769344141488578,2,False
29519023,Brandenburg,10.316875460574797,19,False
37441838,Brandenburg,8.769344141488578,11,False
36441951,Brandenburg,13.48563006632277,5,False
33407900,Brandenburg,42.81503316138541,558,True
31481908,Brandenburg,11.717022844509948,49,False
30472268,Brandenburg,31.171702284450998,4,True
37520179,Brandenburg,42.88872512896094,4,True
37539430,Brandenburg,54.01621223286662,23,True
29519024,Brandenburg,32.79292557111275,6,True
41469011,Brandenburg,31.3927781871776,384,True
41526059,Brandenburg,66.32277081798084,891,True
32455411,Brandenburg,10.759027266028003,9,False
31419861,Brandenburg,16.359616801768606,80,True
33522336,Brandenburg,11.05379513633014,14,False
33392100,Brandenburg,64.62785556374355,876,True
43516003,Brandenburg,41.26750184229919,460,True
32455418,Brandenburg,12.748710390567428,9,False
35532628,Brandenburg,7.663964627855564,12,False
28360027,Brandenburg,20.117907148120857,65,True
39451280,Brandenburg,17.833456153279293,122,True
29519012,Brandenburg,32.49815770081061,2,True
37471002,Brandenburg,35.298452468680914,402,True
38451325,Brandenburg,33.30876934414149,101,True
31410788,Brandenburg,29.624170965364776,278,True
28360020,Brandenburg,4.716285924834193,1,False
31429400,Brandenburg,14.001473839351512,80,True
29463385,Brandenburg,8.916728076639647,9,False
37441690,Brandenburg,34.78260869565217,149,True
37404600,Brandenburg,23.50773765659543,194,True
36412062,Brandenburg,9.506263817243921,14,False
32455420,Brandenburg,9.727339719970523,9,False
36461392,Brandenburg,33.38246131171702,373,True
36451351,Brandenburg,8.253500368459838,3,False
39461210,Brandenburg,9.579955784819456,11,False
30460969,Brandenburg,31.02431834929993,2,True
42496912,Brandenburg,38.31982313927782,440,True
31439400,Brandenburg,44.28887251289609,434,True
32529245,Brandenburg,16.359616801768606,30,False
41466003,Brandenburg,4.495210022107591,35,False
41510105,Brandenburg,51.06853352984525,636,True
41526807,Brandenburg,49.8894620486367,440,True
28438120,Brandenburg,8.990420044215181,9,False
43453728,Brandenburg,45.173176123802506,235,True
33465515,Brandenburg,38.540899042004426,483,True
39413095,Brandenburg,41.70965364775239,422,True
41466004,Brandenburg,47.899778924097276,77,True
32449221,Brandenburg,15.622697126013266,46,False
32529242,Brandenburg,20.92851879145173,22,True
28340010,Brandenburg,12.232866617538688,53,True
39486041,Brandenburg,49.81577008106117,624,True
34392122,Brandenburg,27.266028002947678,283,True
42496915,Brandenburg,54.679439941046425,624,True
30476001,Brandenburg,31.98231392778187,9,True
35501665,Brandenburg,27.560795873249816,257,True
38441783,Brandenburg,15.475313190862197,9,False
37480996,Brandenburg,37.067059690493736,230,True
45498038,Brandenburg,8.400884303610907,5,False
36481586,Brandenburg,8.695652173913043,9,False
28370011,Brandenburg,12.159174649963154,41,False
38441748,Brandenburg,9.358879882092852,4,False
41480389,Brandenburg,60.79587324981577,821,True
28463245,Brandenburg,34.340456890198965,374,True
35480939,Brandenburg,11.938098747236552,35,False
34532511,Brandenburg,11.790714812085483,44,False
35501662,Brandenburg,15.991156963890935,118,True
42458092,Brandenburg,7.7376565954310985,5,False
43540415,Brandenburg,8.106116433308769,1,False
28360042,Brandenburg,53.79513633014001,600,True
39511820,Brandenburg,8.253500368459838,28,False
32419938,Brandenburg,12.96978629329403,53,True
43536005,Brandenburg,58.43773028739867,91,True
37441853,Brandenburg,5.084745762711865,10,False
28370016,Brandenburg,18.79145173176124,67,True
32449210,Brandenburg,13.190862196020634,44,False
33485041,Brandenburg,42.22549742078113,568,True
45456201,Brandenburg,43.77302873986736,497,True
32502128,Brandenburg,7.811348563006633,22,False
39431424,Brandenburg,14.959469417833457,30,False
31502022,Brandenburg,9.064112011790716,22,False
42519200,Brandenburg,61.31171702284451,282,True
35522592,Brandenburg,19.086219602063377,2,False
39451151,Brandenburg,9.358879882092852,9,False
38460575,Brandenburg,9.727339719970523,4,False
37451344,Brandenburg,20.633750921149595,67,True
31419712,Brandenburg,20.854826823876195,148,True
28511201,Brandenburg,9.211495946941783,9,False
38404661,Brandenburg,27.92925571112749,222,True
32455395,Brandenburg,10.759027266028003,13,False
32502110,Brandenburg,9.874723655121592,2,False
33437220,Brandenburg,8.253500368459838,1,False
35481952,Brandenburg,9.211495946941783,17,False
34522430,Brandenburg,9.874723655121592,10,False
32512144,Brandenburg,8.327192336035372,5,False
36480941,Brandenburg,8.032424465733234,1,False
31502025,Brandenburg,11.348563006632277,44,False
30360035,Brandenburg,16.212232866617537,14,False
38465204,Brandenburg,36.7722918201916,456,True
38471052,Brandenburg,8.032424465733234,1,False
35442150,Brandenburg,16.138540899042003,113,True
33419915,Brandenburg,10.611643330876934,2,False
29490634,Brandenburg,8.843036109064112,5,False
42505000,Brandenburg,44.14148857774502,121,True
39532920,Brandenburg,9.432571849668387,18,False
28511230,Brandenburg,12.675018422991894,11,False
31519235,Brandenburg,14.001473839351512,67,True
41466515,Brandenburg,52.54237288135594,2,True
38515039,Brandenburg,30.213706705969052,299,True
45476066,Brandenburg,49.6683861459101,303,True
30461768,Brandenburg,28.8135593220339,3,True
31439116,Brandenburg,9.358879882092852,9,False
34437055,Brandenburg,13.117170228445099,26,False
29463892,Brandenburg,35.07737656595431,334,True
42519004,Brandenburg,59.32203389830508,270,True
29490633,Brandenburg,9.064112011790716,3,False
38465203,Brandenburg,47.310243183493,637,True
28390121,Brandenburg,13.633014001473839,67,True
33502242,Brandenburg,9.948415622697127,13,False
34522455,Brandenburg,37.214443625644805,465,True
38461267,Brandenburg,31.319086219602067,348,True
28401170,Brandenburg,10.464259395725865,9,False
31429740,Brandenburg,69.19675755342668,886,True
33512289,Brandenburg,9.137803979366248,8,False
31400830,Brandenburg,29.69786293294031,266,True
28401184,Brandenburg,27.560795873249816,278,True
42529060,Brandenburg,65.65954310980104,835,True
36459821,Brandenburg,18.938835666912308,49,False
38470312,Brandenburg,54.90051584377302,23,True
35442336,Brandenburg,32.20338983050847,75,True
38413472,Brandenburg,20.633750921149595,170,True
43520083,Brandenburg,81.57700810611644,810,True
38539092,Brandenburg,9.211495946941783,5,False
33470916,Brandenburg,8.032424465733234,1,False
35442309,Brandenburg,15.254237288135593,39,False
34522490,Brandenburg,3.389830508474576,6,False
33512273,Brandenburg,3.6109064112011793,5,False
34522464,Brandenburg,4.421518054532056,11,False
45496242,Brandenburg,61.75386882829772,837,True
30491527,Brandenburg,3.2424465733235075,26,False
33470920,Brandenburg,8.032424465733234,1,False
29341721,Brandenburg,28.297715549005158,124,True
32419819,Brandenburg,47.0891672807664,574,True
38421581,Brandenburg,14.296241709653648,44,False
36412784,Brandenburg,54.826823876197494,206,True
34522497,Brandenburg,8.47457627118644,3,False
35490289,Brandenburg,5.305821665438467,15,False
32471950,Brandenburg,10.39056742815033,27,False
42530371,Brandenburg,8.843036109064112,3,False
26491068,Brandenburg,15.843773028739868,9,False
