well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date,x,y
729,Berlin,-0.0045098895722675,0.0001989120980428,-0.0681414838463503,33.81254232008593,0.2746313781256194,-0.1169422700587165,1330,2000-01-23,2025-12-28,381539.5,5811919.1
7291,Berlin,-0.0102369387755101,1.2605761601310905e-30,-0.2133234743881683,30.20688304351016,0.229401645634818,-0.266034285714285,1298,2000-01-02,2025-12-28,380890.0,5813734.6
7292,Berlin,-0.0077597695229508,3.3287012981449515e-11,-0.1212871911789852,32.96100069608054,0.2660731563451537,-0.2012122577737644,1334,2000-01-23,2025-12-28,382595.8,5812936.9
7299,Berlin,-0.0128258489630668,6.686364725222541e-35,-0.2291291422337869,34.03454688191066,0.2388606395393651,-0.3325766338924197,1292,2000-01-23,2025-12-28,379995.9,5809881.3
73,Berlin,0.0003886995849477,0.0169408440701529,0.0439690238353561,32.061094734950586,0.0470303342040831,0.0101014003020517,1325,2000-01-02,2025-12-28,391584.1,5817158.1
7301,Berlin,-0.0237260242442843,1.9588773501552289e-106,-0.3988112695408374,30.979116626011944,0.2877273304842654,-0.6165843179377045,1347,2000-01-02,2025-12-28,379897.77,5811740.44
731,Berlin,-0.0027215713871756,2.499079519302911e-10,-0.1154509217943013,29.569531136895893,0.1336405551618958,-0.0705708490292695,1342,2000-01-23,2025-12-28,375241.91,5809522.03
7324,Berlin,-0.0087637791361205,2.9614030651491564e-18,-0.1591909571460613,34.7095188232361,0.2496143989004566,-0.2264066254029655,1337,2000-01-23,2025-11-23,382911.96,5810648.22
738,Berlin,-0.0099143557669374,1.0601153485609791e-31,-0.2131737957559462,30.62314094955489,0.2208971934805925,-0.2570810772584928,1348,2000-01-23,2025-12-28,381111.8,5813339.6
741,Berlin,-0.0029816326530601,6.228420524436036e-07,-0.0905899403015728,32.030897312623274,0.1401384656731257,-0.0774857142856851,1352,2000-01-02,2025-12-28,387647.48,5816635.77
742,Berlin,-0.0030507837514271,4.4271461458717056e-08,-0.0994827133320402,31.50694607635954,0.1403845871791321,-0.0792827908789772,1352,2000-01-02,2025-12-28,387375.16,5817458.89
744,Berlin,-0.0027394110448823,8.112911916315498e-07,-0.0897277027097143,31.977850899470894,0.1334343107133282,-0.0710334346504617,1350,2000-01-23,2025-12-28,388112.72,5816754.92
746,Berlin,-0.0042099464370468,4.609490173807163e-10,-0.1132202993458828,32.4335749832823,0.1602494903473665,-0.1094067394399688,1353,2000-01-02,2025-12-28,387204.43,5815895.25
747,Berlin,-0.0049505285985366,2.885218038264112e-13,-0.1327561011316035,32.71315793650794,0.161990860126065,-0.1286527514231608,1350,2000-01-02,2025-12-28,387963.9,5815659.83
749,Berlin,-0.0041157505947165,2.377383698280538e-09,-0.1087012576693013,32.57467053770284,0.1453676869942879,-0.1069588080631065,1347,2000-01-02,2025-12-28,388828.2,5815836.38
75,Berlin,0.0031058673469337,2.685710636668013e-15,0.1437655080916037,32.485644952803604,0.0971317660533308,0.0807142857141549,1352,2000-01-02,2025-12-28,391450.8,5816200.7
750,Berlin,-0.0053416871634645,1.0338295196721749e-13,-0.13498387993995,33.13310219645054,0.1744404726331271,-0.1388180549092549,1355,2000-01-02,2025-12-28,388492.83,5814658.85
751,Berlin,-0.0062591525159679,5.89151657075849e-14,-0.1376007420545018,33.156711761546724,0.1940331904010936,-0.1626608505997758,1330,2000-01-02,2025-12-28,387365.61,5814485.29
