well_id,source,cluster_id,orig_clust
42476009,Brandenburg,10,2.0
43453725,Brandenburg,10,2.0
43473623,Brandenburg,10,2.0
43473626,Brandenburg,10,2.0
43473627,Brandenburg,10,2.0
43473628,Brandenburg,10,2.0
43473635,Brandenburg,10,2.0
43473636,Brandenburg,10,2.0
43473656,Brandenburg,10,2.0
43476000,Brandenburg,10,2.0
43476151,Brandenburg,10,2.0
43476152,Brandenburg,10,2.0
43480002,Brandenburg,10,2.0
43483424,Brandenburg,10,2.0
43483428,Brandenburg,10,2.0
43483620,Brandenburg,10,2.0
43483622,Brandenburg,10,2.0
43483623,Brandenburg,10,2.0
43486000,Brandenburg,10,2.0
43486001,Brandenburg,10,2.0
43488123,Brandenburg,10,2.0
43488127,Brandenburg,10,2.0
43498117,Brandenburg,10,2.0
44463707,Brandenburg,10,2.0
44463730,Brandenburg,10,2.0
44466000,Brandenburg,10,2.0
44466038,Brandenburg,10,2.0
44466040,Brandenburg,10,2.0
44473511,Brandenburg,10,2.0
44476037,Brandenburg,10,2.0
44480777,Brandenburg,10,2.0
44486014,Brandenburg,10,2.0
45460254,Brandenburg,10,2.0
45468055,Brandenburg,10,2.0
45468056,Brandenburg,10,2.0
45468059,Brandenburg,10,2.0
45468060,Brandenburg,10,2.0
45468098,Brandenburg,10,2.0
45473604,Brandenburg,10,2.0
45473608,Brandenburg,10,2.0
45476000,Brandenburg,10,2.0
45476010,Brandenburg,10,2.0
45476066,Brandenburg,10,2.0
45476069,Brandenburg,10,2.0
45476071,Brandenburg,10,2.0
45478008,Brandenburg,10,2.0
45478009,Brandenburg,10,2.0
45478018,Brandenburg,10,2.0
45483207,Brandenburg,10,2.0
45483387,Brandenburg,10,2.0
45488021,Brandenburg,10,2.0
45488025,Brandenburg,10,2.0
45493438,Brandenburg,10,2.0
45496000,Brandenburg,10,2.0
45496006,Brandenburg,10,2.0
45498035,Brandenburg,10,2.0
45498038,Brandenburg,10,2.0
46478042,Brandenburg,10,2.0
46478043,Brandenburg,10,2.0
46488048,Brandenburg,10,2.0
46489130,Brandenburg,10,2.0
46489173,Brandenburg,10,2.0
34392120,Brandenburg,11,2.0
34392121,Brandenburg,11,2.0
34392122,Brandenburg,11,2.0
34396780,Brandenburg,11,2.0
34402015,Brandenburg,11,2.0
34402025,Brandenburg,11,2.0
34402050,Brandenburg,11,2.0
34402790,Brandenburg,11,2.0
34407725,Brandenburg,11,2.0
34416120,Brandenburg,11,2.0
34417705,Brandenburg,11,2.0
34417713,Brandenburg,11,2.0
35396712,Brandenburg,11,2.0
35396713,Brandenburg,11,2.0
35405930,Brandenburg,11,2.0
35405945,Brandenburg,11,2.0
35406210,Brandenburg,11,2.0
35406370,Brandenburg,11,2.0
35406373,Brandenburg,11,2.0
35406375,Brandenburg,11,2.0
35406376,Brandenburg,11,2.0
35406384,Brandenburg,11,2.0
35406451,Brandenburg,11,2.0
35406530,Brandenburg,11,2.0
35412785,Brandenburg,11,2.0
35416130,Brandenburg,11,2.0
35416131,Brandenburg,11,2.0
35416166,Brandenburg,11,2.0
35416176,Brandenburg,11,2.0
35416180,Brandenburg,11,2.0
35416181,Brandenburg,11,2.0
35416185,Brandenburg,11,2.0
36404810,Brandenburg,11,2.0
36404940,Brandenburg,11,2.0
36405943,Brandenburg,11,2.0
36405972,Brandenburg,11,2.0
36412040,Brandenburg,11,2.0
36412060,Brandenburg,11,2.0
36412061,Brandenburg,11,2.0
36412062,Brandenburg,11,2.0
36412070,Brandenburg,11,2.0
36412784,Brandenburg,11,2.0
36412961,Brandenburg,11,2.0
36412962,Brandenburg,11,2.0
36414990,Brandenburg,11,2.0
36422942,Brandenburg,11,2.0
36422952,Brandenburg,11,2.0
37394620,Brandenburg,11,2.0
37394630,Brandenburg,11,2.0
37404600,Brandenburg,11,2.0
37404601,Brandenburg,11,2.0
37413680,Brandenburg,11,2.0
37413681,Brandenburg,11,2.0
37413733,Brandenburg,11,2.0
37413740,Brandenburg,11,2.0
37413760,Brandenburg,11,2.0
37413820,Brandenburg,11,2.0
37413822,Brandenburg,11,2.0
37423630,Brandenburg,11,2.0
38394500,Brandenburg,11,2.0
38404660,Brandenburg,11,2.0
38404661,Brandenburg,11,2.0
38413420,Brandenburg,11,2.0
38413453,Brandenburg,11,2.0
38413454,Brandenburg,11,2.0
32522184,Brandenburg,12,2.0
33520965,Brandenburg,12,2.0
33520966,Brandenburg,12,2.0
33520968,Brandenburg,12,2.0
33520970,Brandenburg,12,2.0
33522320,Brandenburg,12,2.0
33522321,Brandenburg,12,2.0
33522325,Brandenburg,12,2.0
33522326,Brandenburg,12,2.0
33522327,Brandenburg,12,2.0
33522329,Brandenburg,12,2.0
33522332,Brandenburg,12,2.0
33522333,Brandenburg,12,2.0
33522339,Brandenburg,12,2.0
33522341,Brandenburg,12,2.0
33522344,Brandenburg,12,2.0
33522347,Brandenburg,12,2.0
33532380,Brandenburg,12,2.0
33532381,Brandenburg,12,2.0
33532383,Brandenburg,12,2.0
33532384,Brandenburg,12,2.0
33532388,Brandenburg,12,2.0
33532390,Brandenburg,12,2.0
34510971,Brandenburg,12,2.0
34512425,Brandenburg,12,2.0
34522430,Brandenburg,12,2.0
34522455,Brandenburg,12,2.0
34522457,Brandenburg,12,2.0
34522459,Brandenburg,12,2.0
34522461,Brandenburg,12,2.0
34522464,Brandenburg,12,2.0
34522486,Brandenburg,12,2.0
34522487,Brandenburg,12,2.0
34522490,Brandenburg,12,2.0
34522496,Brandenburg,12,2.0
34522497,Brandenburg,12,2.0
34522498,Brandenburg,12,2.0
34532500,Brandenburg,12,2.0
34532501,Brandenburg,12,2.0
34532503,Brandenburg,12,2.0
34532504,Brandenburg,12,2.0
34532507,Brandenburg,12,2.0
34532511,Brandenburg,12,2.0
34532512,Brandenburg,12,2.0
34532514,Brandenburg,12,2.0
34532515,Brandenburg,12,2.0
34532517,Brandenburg,12,2.0
34532521,Brandenburg,12,2.0
34532523,Brandenburg,12,2.0
34532526,Brandenburg,12,2.0
35522582,Brandenburg,12,2.0
35522583,Brandenburg,12,2.0
35522585,Brandenburg,12,2.0
35522592,Brandenburg,12,2.0
35522593,Brandenburg,12,2.0
35532622,Brandenburg,12,2.0
35532623,Brandenburg,12,2.0
35532624,Brandenburg,12,2.0
35532626,Brandenburg,12,2.0
35532628,Brandenburg,12,2.0
35532630,Brandenburg,12,2.0
35532632,Brandenburg,12,2.0
35532634,Brandenburg,12,2.0
35532636,Brandenburg,12,2.0
35532638,Brandenburg,12,2.0
35535245,Brandenburg,12,2.0
150.0,Berlin,13,2.0
2602.0,Berlin,13,2.0
2603.0,Berlin,13,2.0
2604.0,Berlin,13,2.0
4923.0,Berlin,13,2.0
5366.0,Berlin,13,2.0
7745.0,Berlin,13,2.0
7746.0,Berlin,13,2.0
7886.0,Berlin,13,2.0
8199.0,Berlin,13,2.0
15168.0,Berlin,13,2.0
15169.0,Berlin,13,2.0
23703.0,Berlin,13,2.0
23705.0,Berlin,13,2.0
97894.0,Berlin,13,2.0
30453795,Brandenburg,13,2.0
30454311,Brandenburg,13,2.0
30460968,Brandenburg,13,2.0
30460969,Brandenburg,13,2.0
30461768,Brandenburg,13,2.0
30463568,Brandenburg,13,2.0
30463569,Brandenburg,13,2.0
30464252,Brandenburg,13,2.0
30470030,Brandenburg,13,2.0
30470031,Brandenburg,13,2.0
30470581,Brandenburg,13,2.0
30472268,Brandenburg,13,2.0
30476001,Brandenburg,13,2.0
30476003,Brandenburg,13,2.0
30480596,Brandenburg,13,2.0
30480881,Brandenburg,13,2.0
31454608,Brandenburg,13,2.0
31454653,Brandenburg,13,2.0
31455202,Brandenburg,13,2.0
31455260,Brandenburg,13,2.0
31464501,Brandenburg,13,2.0
31464630,Brandenburg,13,2.0
31464655,Brandenburg,13,2.0
31464700,Brandenburg,13,2.0
31464705,Brandenburg,13,2.0
31464706,Brandenburg,13,2.0
31471802,Brandenburg,13,2.0
31471805,Brandenburg,13,2.0
31471810,Brandenburg,13,2.0
31471812,Brandenburg,13,2.0
31471813,Brandenburg,13,2.0
31471820,Brandenburg,13,2.0
31471821,Brandenburg,13,2.0
31480594,Brandenburg,13,2.0
31481014,Brandenburg,13,2.0
31481174,Brandenburg,13,2.0
31481186,Brandenburg,13,2.0
31481905,Brandenburg,13,2.0
31481907,Brandenburg,13,2.0
31481908,Brandenburg,13,2.0
31481914,Brandenburg,13,2.0
31481915,Brandenburg,13,2.0
31481916,Brandenburg,13,2.0
31481922,Brandenburg,13,2.0
31481923,Brandenburg,13,2.0
31481928,Brandenburg,13,2.0
31481931,Brandenburg,13,2.0
31481962,Brandenburg,13,2.0
31481993,Brandenburg,13,2.0
31481994,Brandenburg,13,2.0
31481995,Brandenburg,13,2.0
32454663,Brandenburg,13,2.0
32454665,Brandenburg,13,2.0
32455002,Brandenburg,13,2.0
32455003,Brandenburg,13,2.0
32455015,Brandenburg,13,2.0
32455020,Brandenburg,13,2.0
32455305,Brandenburg,13,2.0
32455391,Brandenburg,13,2.0
32455395,Brandenburg,13,2.0
32455411,Brandenburg,13,2.0
32455414,Brandenburg,13,2.0
32455418,Brandenburg,13,2.0
32455420,Brandenburg,13,2.0
32455426,Brandenburg,13,2.0
32462086,Brandenburg,13,2.0
32462087,Brandenburg,13,2.0
32464600,Brandenburg,13,2.0
32464601,Brandenburg,13,2.0
32464603,Brandenburg,13,2.0
32464606,Brandenburg,13,2.0
32465301,Brandenburg,13,2.0
32465403,Brandenburg,13,2.0
32465430,Brandenburg,13,2.0
32471945,Brandenburg,13,2.0
32471950,Brandenburg,13,2.0
32471951,Brandenburg,13,2.0
32471954,Brandenburg,13,2.0
32471958,Brandenburg,13,2.0
32472089,Brandenburg,13,2.0
32481966,Brandenburg,13,2.0
33455015,Brandenburg,13,2.0
33455021,Brandenburg,13,2.0
33455424,Brandenburg,13,2.0
33455425,Brandenburg,13,2.0
33455426,Brandenburg,13,2.0
33455490,Brandenburg,13,2.0
33455572,Brandenburg,13,2.0
33465015,Brandenburg,13,2.0
33465503,Brandenburg,13,2.0
33465509,Brandenburg,13,2.0
33465511,Brandenburg,13,2.0
33465515,Brandenburg,13,2.0
33465517,Brandenburg,13,2.0
33470881,Brandenburg,13,2.0
33470916,Brandenburg,13,2.0
33470920,Brandenburg,13,2.0
33470959,Brandenburg,13,2.0
33470960,Brandenburg,13,2.0
33475010,Brandenburg,13,2.0
1.0,Berlin,14,2.0
2.0,Berlin,14,2.0
3.0,Berlin,14,2.0
4.0,Berlin,14,2.0
24.0,Berlin,14,2.0
25.0,Berlin,14,2.0
26.0,Berlin,14,2.0
30.0,Berlin,14,2.0
31.0,Berlin,14,2.0
32.0,Berlin,14,2.0
34.0,Berlin,14,2.0
35.0,Berlin,14,2.0
39.0,Berlin,14,2.0
40.0,Berlin,14,2.0
44.0,Berlin,14,2.0
45.0,Berlin,14,2.0
47.0,Berlin,14,2.0
50.0,Berlin,14,2.0
51.0,Berlin,14,2.0
52.0,Berlin,14,2.0
53.0,Berlin,14,2.0
55.0,Berlin,14,2.0
58.0,Berlin,14,2.0
60.0,Berlin,14,2.0
62.0,Berlin,14,2.0
64.0,Berlin,14,2.0
66.0,Berlin,14,2.0
68.0,Berlin,14,2.0
70.0,Berlin,14,2.0
71.0,Berlin,14,2.0
73.0,Berlin,14,2.0
75.0,Berlin,14,2.0
76.0,Berlin,14,2.0
79.0,Berlin,14,2.0
80.0,Berlin,14,2.0
82.0,Berlin,14,2.0
86.0,Berlin,14,2.0
87.0,Berlin,14,2.0
88.0,Berlin,14,2.0
89.0,Berlin,14,2.0
90.0,Berlin,14,2.0
91.0,Berlin,14,2.0
92.0,Berlin,14,2.0
93.0,Berlin,14,2.0
94.0,Berlin,14,2.0
95.0,Berlin,14,2.0
96.0,Berlin,14,2.0
97.0,Berlin,14,2.0
100.0,Berlin,14,2.0
101.0,Berlin,14,2.0
102.0,Berlin,14,2.0
103.0,Berlin,14,2.0
105.0,Berlin,14,2.0
106.0,Berlin,14,2.0
107.0,Berlin,14,2.0
108.0,Berlin,14,2.0
109.0,Berlin,14,2.0
110.0,Berlin,14,2.0
114.0,Berlin,14,2.0
120.0,Berlin,14,2.0
125.0,Berlin,14,2.0
128.0,Berlin,14,2.0
129.0,Berlin,14,2.0
136.0,Berlin,14,2.0
137.0,Berlin,14,2.0
138.0,Berlin,14,2.0
139.0,Berlin,14,2.0
144.0,Berlin,14,2.0
145.0,Berlin,14,2.0
146.0,Berlin,14,2.0
147.0,Berlin,14,2.0
149.0,Berlin,14,2.0
153.0,Berlin,14,2.0
154.0,Berlin,14,2.0
155.0,Berlin,14,2.0
161.0,Berlin,14,2.0
162.0,Berlin,14,2.0
164.0,Berlin,14,2.0
165.0,Berlin,14,2.0
169.0,Berlin,14,2.0
173.0,Berlin,14,2.0
176.0,Berlin,14,2.0
178.0,Berlin,14,2.0
181.0,Berlin,14,2.0
182.0,Berlin,14,2.0
185.0,Berlin,14,2.0
200.0,Berlin,14,2.0
201.0,Berlin,14,2.0
202.0,Berlin,14,2.0
204.0,Berlin,14,2.0
206.0,Berlin,14,2.0
209.0,Berlin,14,2.0
211.0,Berlin,14,2.0
214.0,Berlin,14,2.0
221.0,Berlin,14,2.0
230.0,Berlin,14,2.0
231.0,Berlin,14,2.0
232.0,Berlin,14,2.0
237.0,Berlin,14,2.0
241.0,Berlin,14,2.0
243.0,Berlin,14,2.0
248.0,Berlin,14,2.0
249.0,Berlin,14,2.0
251.0,Berlin,14,2.0
252.0,Berlin,14,2.0
253.0,Berlin,14,2.0
258.0,Berlin,14,2.0
259.0,Berlin,14,2.0
262.0,Berlin,14,2.0
268.0,Berlin,14,2.0
282.0,Berlin,14,2.0
293.0,Berlin,14,2.0
294.0,Berlin,14,2.0
305.0,Berlin,14,2.0
312.0,Berlin,14,2.0
319.0,Berlin,14,2.0
325.0,Berlin,14,2.0
326.0,Berlin,14,2.0
340.0,Berlin,14,2.0
358.0,Berlin,14,2.0
363.0,Berlin,14,2.0
366.0,Berlin,14,2.0
370.0,Berlin,14,2.0
377.0,Berlin,14,2.0
380.0,Berlin,14,2.0
384.0,Berlin,14,2.0
399.0,Berlin,14,2.0
401.0,Berlin,14,2.0
404.0,Berlin,14,2.0
405.0,Berlin,14,2.0
407.0,Berlin,14,2.0
425.0,Berlin,14,2.0
426.0,Berlin,14,2.0
429.0,Berlin,14,2.0
430.0,Berlin,14,2.0
432.0,Berlin,14,2.0
439.0,Berlin,14,2.0
446.0,Berlin,14,2.0
492.0,Berlin,14,2.0
496.0,Berlin,14,2.0
499.0,Berlin,14,2.0
500.0,Berlin,14,2.0
501.0,Berlin,14,2.0
511.0,Berlin,14,2.0
552.0,Berlin,14,2.0
553.0,Berlin,14,2.0
554.0,Berlin,14,2.0
558.0,Berlin,14,2.0
561.0,Berlin,14,2.0
562.0,Berlin,14,2.0
563.0,Berlin,14,2.0
564.0,Berlin,14,2.0
569.0,Berlin,14,2.0
576.0,Berlin,14,2.0
577.0,Berlin,14,2.0
580.0,Berlin,14,2.0
581.0,Berlin,14,2.0
583.0,Berlin,14,2.0
584.0,Berlin,14,2.0
585.0,Berlin,14,2.0
587.0,Berlin,14,2.0
591.0,Berlin,14,2.0
594.0,Berlin,14,2.0
595.0,Berlin,14,2.0
596.0,Berlin,14,2.0
597.0,Berlin,14,2.0
603.0,Berlin,14,2.0
604.0,Berlin,14,2.0
605.0,Berlin,14,2.0
606.0,Berlin,14,2.0
607.0,Berlin,14,2.0
608.0,Berlin,14,2.0
609.0,Berlin,14,2.0
610.0,Berlin,14,2.0
621.0,Berlin,14,2.0
622.0,Berlin,14,2.0
628.0,Berlin,14,2.0
642.0,Berlin,14,2.0
644.0,Berlin,14,2.0
645.0,Berlin,14,2.0
648.0,Berlin,14,2.0
652.0,Berlin,14,2.0
654.0,Berlin,14,2.0
658.0,Berlin,14,2.0
662.0,Berlin,14,2.0
667.0,Berlin,14,2.0
669.0,Berlin,14,2.0
671.0,Berlin,14,2.0
672.0,Berlin,14,2.0
674.0,Berlin,14,2.0
676.0,Berlin,14,2.0
677.0,Berlin,14,2.0
678.0,Berlin,14,2.0
683.0,Berlin,14,2.0
684.0,Berlin,14,2.0
685.0,Berlin,14,2.0
693.0,Berlin,14,2.0
694.0,Berlin,14,2.0
697.0,Berlin,14,2.0
698.0,Berlin,14,2.0
700.0,Berlin,14,2.0
702.0,Berlin,14,2.0
703.0,Berlin,14,2.0
710.0,Berlin,14,2.0
711.0,Berlin,14,2.0
712.0,Berlin,14,2.0
720.0,Berlin,14,2.0
721.0,Berlin,14,2.0
726.0,Berlin,14,2.0
728.0,Berlin,14,2.0
729.0,Berlin,14,2.0
738.0,Berlin,14,2.0
741.0,Berlin,14,2.0
742.0,Berlin,14,2.0
744.0,Berlin,14,2.0
746.0,Berlin,14,2.0
747.0,Berlin,14,2.0
749.0,Berlin,14,2.0
750.0,Berlin,14,2.0
751.0,Berlin,14,2.0
752.0,Berlin,14,2.0
753.0,Berlin,14,2.0
754.0,Berlin,14,2.0
755.0,Berlin,14,2.0
756.0,Berlin,14,2.0
757.0,Berlin,14,2.0
760.0,Berlin,14,2.0
762.0,Berlin,14,2.0
765.0,Berlin,14,2.0
767.0,Berlin,14,2.0
768.0,Berlin,14,2.0
769.0,Berlin,14,2.0
770.0,Berlin,14,2.0
772.0,Berlin,14,2.0
773.0,Berlin,14,2.0
774.0,Berlin,14,2.0
775.0,Berlin,14,2.0
776.0,Berlin,14,2.0
777.0,Berlin,14,2.0
785.0,Berlin,14,2.0
791.0,Berlin,14,2.0
793.0,Berlin,14,2.0
795.0,Berlin,14,2.0
796.0,Berlin,14,2.0
797.0,Berlin,14,2.0
798.0,Berlin,14,2.0
800.0,Berlin,14,2.0
801.0,Berlin,14,2.0
802.0,Berlin,14,2.0
803.0,Berlin,14,2.0
806.0,Berlin,14,2.0
807.0,Berlin,14,2.0
808.0,Berlin,14,2.0
809.0,Berlin,14,2.0
810.0,Berlin,14,2.0
811.0,Berlin,14,2.0
816.0,Berlin,14,2.0
817.0,Berlin,14,2.0
819.0,Berlin,14,2.0
830.0,Berlin,14,2.0
833.0,Berlin,14,2.0
1305.0,Berlin,14,2.0
1306.0,Berlin,14,2.0
1311.0,Berlin,14,2.0
1318.0,Berlin,14,2.0
1320.0,Berlin,14,2.0
1325.0,Berlin,14,2.0
1339.0,Berlin,14,2.0
1349.0,Berlin,14,2.0
1359.0,Berlin,14,2.0
2605.0,Berlin,14,2.0
2606.0,Berlin,14,2.0
2607.0,Berlin,14,2.0
3063.0,Berlin,14,2.0
3097.0,Berlin,14,2.0
3155.0,Berlin,14,2.0
3156.0,Berlin,14,2.0
3211.0,Berlin,14,2.0
3212.0,Berlin,14,2.0
3213.0,Berlin,14,2.0
3215.0,Berlin,14,2.0
3356.0,Berlin,14,2.0
3357.0,Berlin,14,2.0
4098.0,Berlin,14,2.0
4304.0,Berlin,14,2.0
4588.0,Berlin,14,2.0
4805.0,Berlin,14,2.0
4882.0,Berlin,14,2.0
4890.0,Berlin,14,2.0
4895.0,Berlin,14,2.0
4897.0,Berlin,14,2.0
4928.0,Berlin,14,2.0
4930.0,Berlin,14,2.0
5001.0,Berlin,14,2.0
5002.0,Berlin,14,2.0
5004.0,Berlin,14,2.0
5005.0,Berlin,14,2.0
5006.0,Berlin,14,2.0
5008.0,Berlin,14,2.0
5009.0,Berlin,14,2.0
5011.0,Berlin,14,2.0
5013.0,Berlin,14,2.0
5017.0,Berlin,14,2.0
5019.0,Berlin,14,2.0
5020.0,Berlin,14,2.0
5022.0,Berlin,14,2.0
5026.0,Berlin,14,2.0
5027.0,Berlin,14,2.0
5031.0,Berlin,14,2.0
5033.0,Berlin,14,2.0
5036.0,Berlin,14,2.0
5039.0,Berlin,14,2.0
5040.0,Berlin,14,2.0
5043.0,Berlin,14,2.0
5044.0,Berlin,14,2.0
5045.0,Berlin,14,2.0
5051.0,Berlin,14,2.0
5052.0,Berlin,14,2.0
5056.0,Berlin,14,2.0
5058.0,Berlin,14,2.0
5068.0,Berlin,14,2.0
5071.0,Berlin,14,2.0
5072.0,Berlin,14,2.0
5073.0,Berlin,14,2.0
5074.0,Berlin,14,2.0
5075.0,Berlin,14,2.0
5076.0,Berlin,14,2.0
5077.0,Berlin,14,2.0
5078.0,Berlin,14,2.0
5086.0,Berlin,14,2.0
5091.0,Berlin,14,2.0
5092.0,Berlin,14,2.0
5118.0,Berlin,14,2.0
5138.0,Berlin,14,2.0
5139.0,Berlin,14,2.0
5140.0,Berlin,14,2.0
5141.0,Berlin,14,2.0
5142.0,Berlin,14,2.0
5144.0,Berlin,14,2.0
5147.0,Berlin,14,2.0
5148.0,Berlin,14,2.0
5149.0,Berlin,14,2.0
5150.0,Berlin,14,2.0
5152.0,Berlin,14,2.0
5154.0,Berlin,14,2.0
5155.0,Berlin,14,2.0
5156.0,Berlin,14,2.0
5161.0,Berlin,14,2.0
5167.0,Berlin,14,2.0
5168.0,Berlin,14,2.0
5169.0,Berlin,14,2.0
5202.0,Berlin,14,2.0
5207.0,Berlin,14,2.0
5217.0,Berlin,14,2.0
5231.0,Berlin,14,2.0
5233.0,Berlin,14,2.0
5253.0,Berlin,14,2.0
5255.0,Berlin,14,2.0
5277.0,Berlin,14,2.0
5297.0,Berlin,14,2.0
5304.0,Berlin,14,2.0
5306.0,Berlin,14,2.0
5308.0,Berlin,14,2.0
5311.0,Berlin,14,2.0
5320.0,Berlin,14,2.0
5337.0,Berlin,14,2.0
5342.0,Berlin,14,2.0
5351.0,Berlin,14,2.0
5355.0,Berlin,14,2.0
5372.0,Berlin,14,2.0
5382.0,Berlin,14,2.0
5388.0,Berlin,14,2.0
5389.0,Berlin,14,2.0
5390.0,Berlin,14,2.0
5404.0,Berlin,14,2.0
5412.0,Berlin,14,2.0
5420.0,Berlin,14,2.0
5422.0,Berlin,14,2.0
5424.0,Berlin,14,2.0
5427.0,Berlin,14,2.0
5428.0,Berlin,14,2.0
5430.0,Berlin,14,2.0
5431.0,Berlin,14,2.0
5471.0,Berlin,14,2.0
5472.0,Berlin,14,2.0
5473.0,Berlin,14,2.0
5476.0,Berlin,14,2.0
5573.0,Berlin,14,2.0
5600.0,Berlin,14,2.0
6004.0,Berlin,14,2.0
6010.0,Berlin,14,2.0
6012.0,Berlin,14,2.0
6016.0,Berlin,14,2.0
6020.0,Berlin,14,2.0
6021.0,Berlin,14,2.0
6023.0,Berlin,14,2.0
6025.0,Berlin,14,2.0
6027.0,Berlin,14,2.0
6034.0,Berlin,14,2.0
6038.0,Berlin,14,2.0
6047.0,Berlin,14,2.0
6056.0,Berlin,14,2.0
6057.0,Berlin,14,2.0
6060.0,Berlin,14,2.0
6063.0,Berlin,14,2.0
6067.0,Berlin,14,2.0
6089.0,Berlin,14,2.0
6093.0,Berlin,14,2.0
6097.0,Berlin,14,2.0
6108.0,Berlin,14,2.0
6112.0,Berlin,14,2.0
6121.0,Berlin,14,2.0
6501.0,Berlin,14,2.0
6504.0,Berlin,14,2.0
6510.0,Berlin,14,2.0
6515.0,Berlin,14,2.0
6516.0,Berlin,14,2.0
6522.0,Berlin,14,2.0
6548.0,Berlin,14,2.0
6560.0,Berlin,14,2.0
6567.0,Berlin,14,2.0
6568.0,Berlin,14,2.0
6961.0,Berlin,14,2.0
6962.0,Berlin,14,2.0
6963.0,Berlin,14,2.0
6964.0,Berlin,14,2.0
6965.0,Berlin,14,2.0
6967.0,Berlin,14,2.0
6968.0,Berlin,14,2.0
7014.0,Berlin,14,2.0
7018.0,Berlin,14,2.0
7027.0,Berlin,14,2.0
7029.0,Berlin,14,2.0
7039.0,Berlin,14,2.0
7041.0,Berlin,14,2.0
7044.0,Berlin,14,2.0
7048.0,Berlin,14,2.0
7050.0,Berlin,14,2.0
7057.0,Berlin,14,2.0
7066.0,Berlin,14,2.0
7078.0,Berlin,14,2.0
7081.0,Berlin,14,2.0
7083.0,Berlin,14,2.0
7092.0,Berlin,14,2.0
7098.0,Berlin,14,2.0
7104.0,Berlin,14,2.0
7107.0,Berlin,14,2.0
7111.0,Berlin,14,2.0
7114.0,Berlin,14,2.0
7117.0,Berlin,14,2.0
7125.0,Berlin,14,2.0
7132.0,Berlin,14,2.0
7136.0,Berlin,14,2.0
7147.0,Berlin,14,2.0
7171.0,Berlin,14,2.0
7192.0,Berlin,14,2.0
7195.0,Berlin,14,2.0
7206.0,Berlin,14,2.0
7275.0,Berlin,14,2.0
7291.0,Berlin,14,2.0
7292.0,Berlin,14,2.0
7299.0,Berlin,14,2.0
7301.0,Berlin,14,2.0
7324.0,Berlin,14,2.0
7578.0,Berlin,14,2.0
7706.0,Berlin,14,2.0
7713.0,Berlin,14,2.0
7722.0,Berlin,14,2.0
7742.0,Berlin,14,2.0
7750.0,Berlin,14,2.0
7752.0,Berlin,14,2.0
7845.0,Berlin,14,2.0
7882.0,Berlin,14,2.0
7884.0,Berlin,14,2.0
8018.0,Berlin,14,2.0
8044.0,Berlin,14,2.0
8047.0,Berlin,14,2.0
8053.0,Berlin,14,2.0
8058.0,Berlin,14,2.0
8118.0,Berlin,14,2.0
8213.0,Berlin,14,2.0
8221.0,Berlin,14,2.0
8224.0,Berlin,14,2.0
8225.0,Berlin,14,2.0
8226.0,Berlin,14,2.0
8349.0,Berlin,14,2.0
8350.0,Berlin,14,2.0
8355.0,Berlin,14,2.0
8367.0,Berlin,14,2.0
8378.0,Berlin,14,2.0
8408.0,Berlin,14,2.0
8412.0,Berlin,14,2.0
8414.0,Berlin,14,2.0
8437.0,Berlin,14,2.0
8440.0,Berlin,14,2.0
8441.0,Berlin,14,2.0
8443.0,Berlin,14,2.0
8445.0,Berlin,14,2.0
8448.0,Berlin,14,2.0
8450.0,Berlin,14,2.0
8458.0,Berlin,14,2.0
8459.0,Berlin,14,2.0
8464.0,Berlin,14,2.0
8468.0,Berlin,14,2.0
8469.0,Berlin,14,2.0
8472.0,Berlin,14,2.0
8473.0,Berlin,14,2.0
8476.0,Berlin,14,2.0
8484.0,Berlin,14,2.0
8693.0,Berlin,14,2.0
8947.0,Berlin,14,2.0
8949.0,Berlin,14,2.0
8950.0,Berlin,14,2.0
8964.0,Berlin,14,2.0
8974.0,Berlin,14,2.0
8979.0,Berlin,14,2.0
8997.0,Berlin,14,2.0
9058.0,Berlin,14,2.0
9083.0,Berlin,14,2.0
9092.0,Berlin,14,2.0
9401.0,Berlin,14,2.0
9408.0,Berlin,14,2.0
9416.0,Berlin,14,2.0
9424.0,Berlin,14,2.0
9445.0,Berlin,14,2.0
9451.0,Berlin,14,2.0
9458.0,Berlin,14,2.0
9485.0,Berlin,14,2.0
9491.0,Berlin,14,2.0
9492.0,Berlin,14,2.0
9612.0,Berlin,14,2.0
9614.0,Berlin,14,2.0
9859.0,Berlin,14,2.0
9874.0,Berlin,14,2.0
9931.0,Berlin,14,2.0
9932.0,Berlin,14,2.0
9987.0,Berlin,14,2.0
10035.0,Berlin,14,2.0
10038.0,Berlin,14,2.0
10420.0,Berlin,14,2.0
10421.0,Berlin,14,2.0
10709.0,Berlin,14,2.0
15001.0,Berlin,14,2.0
15012.0,Berlin,14,2.0
15049.0,Berlin,14,2.0
15062.0,Berlin,14,2.0
15063.0,Berlin,14,2.0
15065.0,Berlin,14,2.0
15101.0,Berlin,14,2.0
15104.0,Berlin,14,2.0
15147.0,Berlin,14,2.0
15150.0,Berlin,14,2.0
15152.0,Berlin,14,2.0
15156.0,Berlin,14,2.0
15165.0,Berlin,14,2.0
15166.0,Berlin,14,2.0
15167.0,Berlin,14,2.0
15170.0,Berlin,14,2.0
15171.0,Berlin,14,2.0
15172.0,Berlin,14,2.0
15174.0,Berlin,14,2.0
15175.0,Berlin,14,2.0
15181.0,Berlin,14,2.0
